"gene_id","Description","gene_biotype","comparison_type","comparison","numerator_condition","denominator_condition","higher_in","lower_in","signed_direction","log2FoldChange","lfcSE","baseMean","stat","pvalue","padj","GOs","KEGG_ko","KEGG_Pathway","PFAMs"
"LOC126267869","cytokine receptor-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",1.11887091965119,0.265489363299855,256.988555645621,4.21437192716261,2.50474235754597e-05,0.00109188318704014,"GO:0000003,GO:0001654,GO:0001667,GO:0001745,GO:0002064,GO:0002065,GO:0002066,GO:0002376,GO:0003002,GO:0003006,GO:0003008,GO:0003674,GO:0003779,GO:0004888,GO:0004896,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006928,GO:0006955,GO:0007154,GO:0007165,GO:0007166,GO:0007259,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0007350,GO:0007389,GO:0007423,GO:0007424,GO:0007442,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0007622,GO:0007623,GO:0007626,GO:0008092,GO:0008150,GO:0008284,GO:0009653,GO:0009790,GO:0009880,GO:0009887,GO:0009888,GO:0009987,GO:0010033,GO:0010631,GO:0016020,GO:0016324,GO:0016477,GO:0019221,GO:0019899,GO:0019900,GO:0019901,GO:0019953,GO:0022412,GO:0022414,GO:0023052,GO:0030016,GO:0030017,GO:0030018,GO:0030154,GO:0030334,GO:0030707,GO:0030855,GO:0031674,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0033043,GO:0034097,GO:0035239,GO:0035282,GO:0035295,GO:0035556,GO:0038023,GO:0040011,GO:0040012,GO:0042127,GO:0042221,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0044422,GO:0044424,GO:0044425,GO:0044444,GO:0044449,GO:0044459,GO:0044464,GO:0044703,GO:0044877,GO:0045177,GO:0045475,GO:0046982,GO:0046983,GO:0048468,GO:0048477,GO:0048511,GO:0048512,GO:0048513,GO:0048518,GO:0048522,GO:0048546,GO:0048565,GO:0048592,GO:0048609,GO:0048731,GO:0048749,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0051015,GO:0051128,GO:0051179,GO:0051270,GO:0051493,GO:0051674,GO:0051704,GO:0051716,GO:0055123,GO:0060089,GO:0060429,GO:0060541,GO:0061525,GO:0065007,GO:0070887,GO:0071310,GO:0071345,GO:0071944,GO:0090130,GO:0090132,GO:0090596,GO:0097677,GO:0097678,GO:0097696,GO:0098590,GO:0099080,GO:0099081,GO:0099512,GO:1990782,GO:2000145","ko:K19599","ko04630,map04630","fn3"
"LOC126284640","uncharacterized LOC126284640","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",2.01716483140584,0.479253259200779,77.0858004383038,4.20897467608199,2.56532135118899e-05,0.00110766200977695,NA,NA,NA,NA
"LOC126284942","protein lethal(2)essential for life-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",2.88320570776713,0.685526311562759,192.567152837587,4.20582792977622,2.60128098914695e-05,0.00111885213201147,"","","",""
"LOC126335006","carboxypeptidase B-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",6.87758092691665,1.64254725727883,107.174600770314,4.18714341181913,2.82487344229192e-05,0.00119201099042166,"","","","Peptidase_M14,Propep_M14"
"LOC126335084","esterase E4-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",3.02743341989253,0.722897813379445,15.0427858729627,4.1879133729008,2.81530928788882e-05,0.00119201099042166,"","","","COesterase"
"LOC126297581","5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",2.08314033777969,0.49725616924835,524.54773672968,4.18926997110675,2.79853301549381e-05,0.00119201099042166,"GO:0003674,GO:0003824,GO:0003870,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016749,GO:0018130,GO:0019438,GO:0031974,GO:0032501,GO:0032502,GO:0033013,GO:0033014,GO:0034641,GO:0040003,GO:0042168,GO:0042335,GO:0042440,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044249,GO:0044271,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046148,GO:0046483,GO:0048856,GO:0051186,GO:0051188,GO:0070013,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","ko:K00643","ko00260,ko00860,ko01100,ko01110,map00260,map00860,map01100,map01110","Aminotran_1_2,Preseq_ALAS"
"LOC126334646","ATP-binding cassette sub-family C member 4-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",1.52802757477789,0.364917918897949,407.878017595272,4.18731856027387,2.82269510665413e-05,0.00119201099042166,NA,NA,NA,NA
"LOC126293543","transcription factor SPT20 homolog","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",4.02038734237234,0.960923466025751,57.0850179108302,4.18387882543874,2.86576905781246e-05,0.00120017546255755,NA,NA,NA,NA
"LOC126335288","polypeptide N-acetylgalactosaminyltransferase 3-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",1.90555065393222,0.455433419212592,41.12508530913,4.18403782758578,2.86376426059488e-05,0.00120017546255755,"GO:0003674,GO:0003824,GO:0004653,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005975,GO:0006464,GO:0006486,GO:0006493,GO:0006807,GO:0006810,GO:0007155,GO:0008150,GO:0008152,GO:0008194,GO:0008376,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009311,GO:0009312,GO:0009987,GO:0012505,GO:0016043,GO:0016051,GO:0016266,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0022610,GO:0030155,GO:0030198,GO:0031589,GO:0031984,GO:0032940,GO:0033628,GO:0034645,GO:0036211,GO:0043062,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046903,GO:0050789,GO:0051179,GO:0051234,GO:0065007,GO:0070085,GO:0070278,GO:0071704,GO:0071840,GO:0098791,GO:0140096,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576","ko:K00710","ko00512,ko01100,map00512,map01100","Glyco_transf_7C,Glycos_transf_2,Ricin_B_lectin"
"LOC126268521","small nucleolar RNA U85","snoRNA","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",1.66362326738512,0.398708870783355,131.286188508822,4.17252634514138,3.01240754867979e-05,0.00125686217574131,NA,NA,NA,NA
"LOC126336931","uncharacterized LOC126336931","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",4.2877148954784,1.02786710531436,10.5614415911601,4.17146815313937,3.02643359633438e-05,0.00125800262175989,"GO:0000041,GO:0003674,GO:0003824,GO:0004322,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006873,GO:0006875,GO:0006879,GO:0008150,GO:0008152,GO:0009897,GO:0009986,GO:0009987,GO:0016020,GO:0016021,GO:0016491,GO:0016722,GO:0016724,GO:0019725,GO:0030001,GO:0030003,GO:0031224,GO:0031226,GO:0031233,GO:0032991,GO:0033212,GO:0033215,GO:0033573,GO:0042592,GO:0044425,GO:0044459,GO:0044464,GO:0045178,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0071944,GO:0098552,GO:0098771,GO:0098796,GO:0098797,GO:1902494,GO:1902495,GO:1905862,GO:1990204,GO:1990351","","","Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3"
"LOC126354907","fumarylacetoacetate hydrolase domain-containing protein 2","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-1.40859333286051,0.33775337424477,69.7120123135158,-4.17047893602894,3.03960151121524e-05,0.00125877921319471,"","","","FAA_hydrolase"
"LOC126281499","multidrug resistance protein homolog 49-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",3.57538539230734,0.858838981898667,55.3885126095559,4.16304507324889,3.14031347495511e-05,0.00128614309231617,"","ko:K05658","ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226","ABC_membrane,ABC_tran"
"LOC126281915","uncharacterized LOC126281915","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-3.68030643425263,0.884394142230348,2415.85554226889,-4.16138716723212,3.16320278145636e-05,0.0012907721240082,NA,NA,NA,NA
"LOC126334733","39S ribosomal protein L12%2C mitochondrial-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-1.40474344396114,0.337897190182064,31.1940989785834,-4.15731022564657,3.22016576855671e-05,0.00130922068108474,"GO:0000313,GO:0000314,GO:0000315,GO:0001558,GO:0003674,GO:0003682,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005761,GO:0005762,GO:0005763,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006810,GO:0006839,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0015935,GO:0016020,GO:0016021,GO:0016043,GO:0019538,GO:0030307,GO:0031224,GO:0031974,GO:0032543,GO:0032991,GO:0034641,GO:0034645,GO:0040008,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045927,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0051179,GO:0051234,GO:0065007,GO:0070013,GO:0071704,GO:0071840,GO:0098798,GO:0140053,GO:1901564,GO:1901566,GO:1901576,GO:1990904","ko:K02935","ko03010,map03010","Ribosomal_L12,Ribosomal_L12_N"
"LOC126281165","vascular endothelial growth factor A-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",2.70803698860324,0.65186170340809,36.6161638302673,4.15431214081909,3.26267539711967e-05,0.00132141147938562,"GO:0000003,GO:0001655,GO:0001667,GO:0001932,GO:0001934,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002376,GO:0002520,GO:0003006,GO:0003674,GO:0005102,GO:0005126,GO:0005172,GO:0005488,GO:0005515,GO:0005539,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0006928,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0007431,GO:0007435,GO:0007442,GO:0007443,GO:0008150,GO:0008201,GO:0008284,GO:0009653,GO:0009790,GO:0009887,GO:0009888,GO:0009893,GO:0009987,GO:0010562,GO:0010604,GO:0010631,GO:0010941,GO:0016043,GO:0016477,GO:0019220,GO:0019222,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0022612,GO:0023052,GO:0030030,GO:0030031,GO:0030097,GO:0030154,GO:0030707,GO:0030855,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031952,GO:0031954,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0035099,GO:0035162,GO:0035239,GO:0035272,GO:0035295,GO:0040011,GO:0042127,GO:0042325,GO:0042327,GO:0043167,GO:0043168,GO:0044085,GO:0044421,GO:0044424,GO:0044464,GO:0044703,GO:0045937,GO:0048010,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048546,GO:0048565,GO:0048568,GO:0048583,GO:0048598,GO:0048609,GO:0048619,GO:0048729,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051246,GO:0051247,GO:0051674,GO:0051704,GO:0051716,GO:0055123,GO:0060255,GO:0060429,GO:0060548,GO:0060562,GO:0061326,GO:0061327,GO:0061333,GO:0061525,GO:0065007,GO:0070851,GO:0071840,GO:0072001,GO:0072002,GO:0080090,GO:0090130,GO:0090132,GO:0097367,GO:1901681,GO:2000683","","","CXCXC,PDGF"
"LOC126284570","heparan-alpha-glucosaminide N-acetyltransferase-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",3.00313242432199,0.723255361612479,6.66162139079957,4.15224356944494,3.29231575131098e-05,0.00132405767038283,"GO:0000323,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005773,GO:0005774,GO:0006810,GO:0007034,GO:0007041,GO:0008150,GO:0016020,GO:0016740,GO:0016746,GO:0031090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0098588,GO:0098805,GO:0098852","ko:K10532","ko00531,ko01100,ko04142,map00531,map01100,map04142","DUF1624,DUF5009"
"LOC126336122","NADP-dependent malic enzyme-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-3.4096398459002,0.821420435890116,3.88218962982986,-4.15090701049507,3.31160301546911e-05,0.00132702365440021,"GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006082,GO:0006090,GO:0006108,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009987,GO:0010259,GO:0010941,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0019752,GO:0030431,GO:0032501,GO:0032502,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0048856,GO:0050789,GO:0050794,GO:0055114,GO:0065007,GO:0071704","ko:K00029","ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200","Malic_M,malic"
"LOC126295163","ankyrin repeat%2C PH and SEC7 domain containing protein secG-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",3.09882248868225,0.748858015740392,1746.45109825334,4.13806412370235,3.50248494686239e-05,0.00139348865385882,NA,NA,NA,NA
"LOC126336714","4-hydroxyphenylpyruvate dioxygenase","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-3.5739699254617,0.864995692937431,8.36565179273924,-4.13177771247032,3.59968443796633e-05,0.00142200300138103,"GO:0000139,GO:0003674,GO:0003824,GO:0003868,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005794,GO:0006082,GO:0006520,GO:0006570,GO:0006572,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009072,GO:0009074,GO:0009987,GO:0012505,GO:0016020,GO:0016054,GO:0016491,GO:0016701,GO:0016702,GO:0019439,GO:0019752,GO:0031090,GO:0031984,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046395,GO:0051213,GO:0055114,GO:0071704,GO:0098588,GO:0098791,GO:0098827,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606","ko:K00457","ko00130,ko00350,ko00360,ko01100,map00130,map00350,map00360,map01100","Glyoxalase"
"LOC126284305","uncharacterized LOC126284305","lncRNA","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",4.93275297203798,1.19444529780408,473.995319873524,4.12974372380768,3.63167828325964e-05,0.00142453859420818,NA,NA,NA,NA
"LOC126365627","protein unc-13 homolog 4B-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-1.48834978531021,0.360389670283611,41.76874504138,-4.12983475397324,3.63024066148727e-05,0.00142453859420818,"","","",""
"LOC126349825","G-protein coupled receptor Mth2-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",2.25300855671517,0.545911558246815,100.580098842064,4.12705780392462,3.67434058945159e-05,0.00143621593566634,"","","","7tm_2,Methuselah_N"
"LOC126272087","venom dipeptidyl peptidase 4-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",1.85687486852322,0.450219541699819,357.172137612648,4.12437643535535,3.71740493307717e-05,0.0014479682151916,"","ko:K01278","ko04974,map04974","DPPIV_N,Peptidase_S9"
"LOC126292248","sortilin-related receptor-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",1.83532323214849,0.445218702234636,417.135172387438,4.12229590297231,3.75114918977043e-05,0.00145602097470532,"","","","Ldl_recept_a,Ldl_recept_b,Sortilin-Vps10,Sortilin_C,fn3"
"LOC126284105","cuticle protein 9.5-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-5.70556931789911,1.39114536977167,7.66600576881996,-4.1013465895628,4.1075278665749e-05,0.00157785725633257,NA,NA,NA,NA
"LOC126284832","uncharacterized LOC126284832","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",4.64415961594258,1.13219457815927,18.0030403039097,4.10190942929005,4.09754672180975e-05,0.00157785725633257,"","","",""
"LOC126356154","integrin alpha-PS2-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",1.91808880901407,0.468191006609305,118.243640505038,4.09680831527522,4.1888547409308e-05,0.00159453925713646,"GO:0000003,GO:0000902,GO:0000904,GO:0001667,GO:0001894,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0002376,GO:0002520,GO:0003006,GO:0003008,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0005912,GO:0005924,GO:0005925,GO:0006928,GO:0006935,GO:0006996,GO:0007010,GO:0007155,GO:0007157,GO:0007160,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0007399,GO:0007409,GO:0007411,GO:0007414,GO:0007417,GO:0007419,GO:0007424,GO:0007426,GO:0007427,GO:0007431,GO:0007435,GO:0007444,GO:0007472,GO:0007475,GO:0007476,GO:0007494,GO:0007517,GO:0007552,GO:0007560,GO:0007600,GO:0007606,GO:0007608,GO:0008037,GO:0008038,GO:0008104,GO:0008150,GO:0008305,GO:0008587,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009925,GO:0009987,GO:0010631,GO:0010669,GO:0010927,GO:0016020,GO:0016021,GO:0016043,GO:0016203,GO:0016323,GO:0016477,GO:0019953,GO:0021551,GO:0022008,GO:0022412,GO:0022414,GO:0022607,GO:0022610,GO:0022612,GO:0030029,GO:0030030,GO:0030036,GO:0030054,GO:0030055,GO:0030097,GO:0030154,GO:0030182,GO:0030239,GO:0030707,GO:0030855,GO:0031032,GO:0031175,GO:0031224,GO:0031226,GO:0031589,GO:0032231,GO:0032501,GO:0032502,GO:0032504,GO:0032956,GO:0032970,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033043,GO:0033627,GO:0034446,GO:0035099,GO:0035107,GO:0035114,GO:0035120,GO:0035152,GO:0035160,GO:0035162,GO:0035220,GO:0035239,GO:0035272,GO:0035295,GO:0040011,GO:0042221,GO:0042330,GO:0042383,GO:0042592,GO:0042692,GO:0043235,GO:0044085,GO:0044087,GO:0044425,GO:0044459,GO:0044464,GO:0044703,GO:0045178,GO:0045185,GO:0045214,GO:0046982,GO:0046983,GO:0048468,GO:0048477,GO:0048513,GO:0048534,GO:0048563,GO:0048565,GO:0048568,GO:0048569,GO:0048609,GO:0048646,GO:0048666,GO:0048667,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048732,GO:0048736,GO:0048737,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0048871,GO:0050789,GO:0050794,GO:0050840,GO:0050877,GO:0050896,GO:0051128,GO:0051146,GO:0051179,GO:0051235,GO:0051492,GO:0051493,GO:0051674,GO:0051704,GO:0055001,GO:0055002,GO:0055123,GO:0060249,GO:0060429,GO:0060538,GO:0060541,GO:0060562,GO:0061061,GO:0061564,GO:0065007,GO:0065008,GO:0070161,GO:0070925,GO:0071840,GO:0071944,GO:0090130,GO:0090132,GO:0097435,GO:0097485,GO:0098590,GO:0098609,GO:0098636,GO:0098742,GO:0098796,GO:0098797,GO:0098802,GO:0110020,GO:0110053,GO:0120036,GO:0120039,GO:1902903","ko:K06584","ko04151,ko04510,ko04512,ko04514,ko04810,ko05165,ko05410,ko05412,ko05414,map04151,map04510,map04512,map04514,map04810,map05165,map05410,map05412,map05414","FG-GAP,Integrin_alpha,Integrin_alpha2"
"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-1.35748613988231,0.331374655688584,487.138398594481,-4.0965297634531,4.19389589175029e-05,0.00159453925713646,"GO:0003674,GO:0003824,GO:0004448,GO:0004450,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005777,GO:0006082,GO:0006102,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0033554,GO:0034599,GO:0042221,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071704,GO:0072350","ko:K00031","ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146","Iso_dh"
"LOC126284808","spermine synthase-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-1.06539387582938,0.261002999402145,197.540840255725,-4.08192196361644,4.46647951233685e-05,0.00168666378872653,"GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006596,GO:0006597,GO:0006807,GO:0008150,GO:0008152,GO:0008215,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016740,GO:0016765,GO:0016768,GO:0017144,GO:0034641,GO:0042401,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0071704,GO:0097164,GO:1901564,GO:1901566,GO:1901576","ko:K00802","ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100","Spermine_synt_N,Spermine_synth"
"LOC126320089","mitochondrial 2-oxoglutarate/malate carrier protein-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-1.49021518941067,0.365354468554654,188.646247643316,-4.07882020796399,4.52648251332907e-05,0.00169811857878372,"","ko:K15104","","Mito_carr"
"LOC126279611","solute carrier organic anion transporter family member 74D-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",3.68946755768451,0.905236429635959,17.8291049244134,4.07569496420756,4.5877125608318e-05,0.00170926815811593,"","","","Kazal_2,OATP"
"LOC126336910","protein charybde-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-3.11250743361386,0.764244069967248,15.3723483144437,-4.07266154351351,4.64789416912355e-05,0.00171770425270849,"","","","RTP801_C"
"LOC126325232","toll-like receptor 2","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",2.45316176802997,0.60241309502934,249.329441477652,4.07222516952507,4.65661296515228e-05,0.00171770425270849,"","ko:K18808","","TIR"
"LOC126323199","uncharacterized LOC126323199","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",6.63387549976991,1.63450973670094,14.3359299611652,4.05863321020014,4.93607732672825e-05,0.0017853214746673,NA,NA,NA,NA
"LOC126336738","hemolymph lipopolysaccharide-binding protein-like","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",4.14661852734462,1.02155227223458,10.5818515173474,4.05913494595254,4.92548444111234e-05,0.0017853214746673,"","","",""
"LOC126354013","uncharacterized LOC126354013","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Infected diet 83","Control diet 83","Upregulated",1.35041648492668,0.332620926256519,110.294098996469,4.05992641570974,4.90881834917862e-05,0.0017853214746673,"","","","zf-C3H1"
"LOC126325369","39S ribosomal protein L18%2C mitochondrial","protein_coding","Infection within diet","Diet 83: infected vs control","Infected diet 83","Control diet 83","Control diet 83","Infected diet 83","Downregulated",-1.36059151670791,0.335688926845656,14.4057201293503,-4.05313195610258,5.05364779862233e-05,0.0018219299830632,"","ko:K02881","ko03010,map03010",""
