"gene_id","Infection within diets","Head phase DEGs","Thorax phase DEGs","intersection"
"LOC126291752",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291753",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291766",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291778",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291779",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291782",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291785",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291786",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291795",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291799",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291803",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291805",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291806",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291809",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291810",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291811",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291814",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291838",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291849",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291853",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291872",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291881",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291884",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291885",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291886",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291890",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291901",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291912",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126291913",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291916",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291917",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291918",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291922",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291924",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291938",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291947",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291948",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291949",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126291950",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126291954",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291955",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126291956",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126291959",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291962",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291966",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291970",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291971",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291974",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291991",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126292011",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292013",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126292016",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292018",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292019",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292020",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126292024",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126292027",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292034",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292038",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292039",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292043",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292044",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292045",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292051",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292093",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292108",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126292116",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292117",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292119",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126292127",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292128",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292129",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292134",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292143",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292144",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126292145",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292147",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292150",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126292163",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292188",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292192",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292199",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292201",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292205",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126292208",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292223",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292237",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292248",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292252",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292255",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126292258",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126292259",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292301",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292302",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126292317",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126293169",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293175",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126293178",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293180",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293181",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293182",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126293188",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293246",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293269",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293270",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293272",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293279",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126293286",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293287",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126293292",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293296",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293297",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293302",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293305",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293313",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126293326",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293347",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126293357",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293365",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126293367",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126293368",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293373",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293374",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126293382",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293387",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293389",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126293404",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293406",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126293417",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126293423",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126293425",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126293451",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293472",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293478",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126293483",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126293516",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126293520",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293526",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293538",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126293543",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293546",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126293557",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293564",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126293577",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293578",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293579",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293587",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293603",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126293611",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126293648",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126293672",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293679",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293680",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126293686",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293689",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293692",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126293693",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293719",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293721",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293727",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293737",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293741",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126293751",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126294945",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126294948",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126294949",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126294950",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126294953",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126294955",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126294962",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126294990",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126294994",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295000",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295009",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126295030",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295032",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126295040",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295041",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295054",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295063",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295065",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295079",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295087",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126295101",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295113",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126295125",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295127",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126295132",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126295133",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295146",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295147",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126295156",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295163",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295189",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295191",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295200",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295211",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295214",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295222",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295229",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295232",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295239",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126295242",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126295253",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295285",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295292",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295295",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295317",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126295319",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295325",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295326",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126295329",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126295330",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126295335",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295344",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295351",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126295352",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126295377",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126295382",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295405",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295407",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295413",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295425",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295430",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295431",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126295438",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295441",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295442",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295444",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295449",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126295494",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126297379",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297421",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297427",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297441",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297442",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297444",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297447",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297467",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126297477",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126297478",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297487",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126297494",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297497",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297511",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126297513",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297521",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297522",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126297535",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297542",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297555",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297567",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297581",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297583",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297612",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297635",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126297642",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297686",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126297692",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297695",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297696",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297705",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297734",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297738",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126297745",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297748",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297752",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297766",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297795",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297815",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297821",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297832",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297835",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297852",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297857",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297871",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297876",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297882",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297886",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297897",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297899",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126297907",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297925",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126297938",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126297976",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297977",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297991",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298001",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298011",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298043",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298049",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298052",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298063",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298069",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298070",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298086",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298123",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298156",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298173",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298207",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298212",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298214",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298221",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298226",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298233",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298241",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298275",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298290",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298297",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126298301",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298302",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298319",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298335",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298348",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298354",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298362",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298383",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298389",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298393",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298400",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298414",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298452",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298455",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298466",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298476",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298477",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298478",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298505",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298522",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298528",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298530",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298539",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298545",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298549",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298550",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298572",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298588",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298594",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298614",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298641",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298645",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298648",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298649",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298650",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298652",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298660",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298666",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298672",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126298679",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298682",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298687",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298694",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298698",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298731",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298738",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298745",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298757",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298758",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298770",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298777",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298779",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298786",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298790",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298804",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298810",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298817",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298824",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298831",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298832",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298840",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298845",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298858",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298861",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298865",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298882",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298883",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298887",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298889",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298893",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298898",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298901",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298940",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298944",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298974",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298976",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298999",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299002",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299010",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126299011",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299018",FALSE,FALSE,TRUE,"Thorax phase DEGs"
