"gene_id","diet","direction","padj","log2FoldChange","Selection","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","curated_annotation_text","Functional_theme","DEG_diet_count","DEG_diets","DEG_direction_summary","min_padj","max_abs_lfc","DEG_class","vst_variance"
"LOC126293326",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with response to oxidative stress","GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748","-","-","An_peroxidase","- heme binding. It is involved in the biological process described with response to oxidative stress GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748 - - An_peroxidase","Detoxification/stress",2,"50, 83","Higher in infected",0.00108220695043757,5.70016213136115,"DEG",0.698841671697915
"LOC126336695",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",3,"33, 50, 83","Higher in control",0.00129454894467523,1.5744018540379,"DEG",0.897695221352324
"LOC126282123",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","-","-","-","- cytochrome p450 - - - -","Detoxification/stress",1,"33","Higher in control",0.00199881333594447,2.45386248201288,"DEG",0.341251768289207
"LOC126272724",NA,NA,NA,NA,"Functional candidate","GstO2","Glutathione transferase activity. It is involved in the biological process described with metabolic process","-","ko:K00310,ko:K00799","ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C_2,GST_N_3","GstO2 Glutathione transferase activity. It is involved in the biological process described with metabolic process - ko:K00310,ko:K00799 ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C_2,GST_N_3","Detoxification/stress",2,"50, 83","Higher in infected",0.00253627555125375,1.96558266738219,"DEG",0.760479242147861
"LOC126282119",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","-","-","-","- cytochrome p450 - - - -","Detoxification/stress",1,"50","Higher in control",0.002714641925759,3.95100734148765,"DEG",0.51365266767846
"LOC126266714",NA,NA,NA,NA,"Functional candidate","-","Insect allergen related repeat, nitrile-specifier detoxification","-","-","-","Ins_allergen_rp","- Insect allergen related repeat, nitrile-specifier detoxification - - - Ins_allergen_rp","Detoxification/stress",1,"50","Higher in control",0.00296339362628083,5.96427070821109,"DEG",2.3112178956781
"LOC126336735",NA,NA,NA,NA,"Functional candidate","-","glutathione s-transferase","-","-","-","-","- glutathione s-transferase - - - -","Detoxification/stress",1,"33","Higher in control",0.00427711326133479,3.01262489197163,"DEG",2.09838497726434
"LOC126281404",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, N-terminal domain","-","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_N,GST_N_3","- Glutathione S-transferase, N-terminal domain - ko:K00799 ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C,GST_N,GST_N_3","Detoxification/stress",2,"33, 50","Higher in control",0.00452721772954622,2.1416165008825,"DEG",1.34799774495837
"LOC126336722",NA,NA,NA,NA,"Functional candidate","-","glutathione s-transferase","-","-","-","-","- glutathione s-transferase - - - -","Detoxification/stress",1,"50","Higher in control",0.00503305432528034,2.08106043894645,"DEG",0.612266216426659
"LOC126272899",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with oxidation-reduction process","-","ko:K14999","-","p450","- heme binding. It is involved in the biological process described with oxidation-reduction process - ko:K14999 - p450","Detoxification/stress",1,"50","Higher in control",0.00565566428402226,1.47586619532913,"DEG",0.451502432688604
"LOC126354485",NA,NA,NA,NA,"Functional candidate","-","Cytochrome P-450","-","ko:K15001,ko:K15007","-","p450","- Cytochrome P-450 - ko:K15001,ko:K15007 - p450","Detoxification/stress",2,"33, 50","Higher in infected",0.00575409596152607,5.84273917575261,"DEG",0.908811004338095
"LOC126272296",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with oxidation-reduction process","-","ko:K14999","-","p450","- heme binding. It is involved in the biological process described with oxidation-reduction process - ko:K14999 - p450","Detoxification/stress",1,"50","Higher in infected",0.00744087402644331,3.05790592634211,"DEG",1.59272048801135
"LOC126320178",NA,NA,NA,NA,"Functional candidate","CYP315A1","heme binding. It is involved in the biological process described with oxidation-reduction process","GO:0000902,GO:0000904,GO:0001700,GO:0002009,GO:0002165,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006066,GO:0006629,GO:0006694,GO:0006697,GO:0006928,GO:0006935,GO:0007275,GO:0007391,GO:0007399,GO:0007409,GO:0007411,GO:0007417,GO:0007494,GO:0008045,GO:0008150,GO:0008152,GO:0008202,GO:0008205,GO:0008258,GO:0008395,GO:0008610,GO:0009058,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010817,GO:0016043,GO:0016125,GO:0016126,GO:0016331,GO:0016491,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0034754,GO:0035295,GO:0040011,GO:0042180,GO:0042181,GO:0042221,GO:0042330,GO:0042445,GO:0042446,GO:0042768,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045455,GO:0045456,GO:0046165,GO:0048468,GO:0048565,GO:0048598,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050896,GO:0055114,GO:0055123,GO:0060429,GO:0061564,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0097485,GO:0120036,GO:0120039,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653","ko:K10722","ko00981,map00981","60KD_IMP,p450","CYP315A1 heme binding. It is involved in the biological process described with oxidation-reduction process GO:0000902,GO:0000904,GO:0001700,GO:0002009,GO:0002165,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006066,GO:0006629,GO:0006694,GO:0006697,GO:0006928,GO:0006935,GO:0007275,GO:0007391,GO:0007399,GO:0007409,GO:0007411,GO:0007417,GO:0007494,GO:0008045,GO:0008150,GO:0008152,GO:0008202,GO:0008205,GO:0008258,GO:0008395,GO:0008610,GO:0009058,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010817,GO:0016043,GO:0016125,GO:0016126,GO:0016331,GO:0016491,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0034754,GO:0035295,GO:0040011,GO:0042180,GO:0042181,GO:0042221,GO:0042330,GO:0042445,GO:0042446,GO:0042768,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045455,GO:0045456,GO:0046165,GO:0048468,GO:0048565,GO:0048598,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050896,GO:0055114,GO:0055123,GO:0060429,GO:0061564,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0097485,GO:0120036,GO:0120039,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653 ko:K10722 ko00981,map00981 60KD_IMP,p450","Detoxification/stress",1,"50","Higher in control",0.012849662887041,1.99476988292441,"DEG",0.604871647915229
"LOC126323151","83","Higher in infected",1.84263033099589e-27,23.9124200986221,"Top DEG","-","Attacin, C-terminal region","-","-","-","Attacin_C","- Attacin, C-terminal region - - - Attacin_C","Other strong DEG",1,"83","Higher in infected",1.84263033099589e-27,23.9124200986221,"DEG",NA
"LOC126354529","33","Higher in control",3.15851002683567e-21,-21.2159842063178,"Top DEG","-","Choline/ethanolamine kinase","-","-","-","EcKinase","- Choline/ethanolamine kinase - - - EcKinase","Other strong DEG",1,"33","Higher in control",3.15851002683567e-21,21.2159842063178,"DEG",NA
"LOC126267114","50","Higher in infected",5.12772379179898e-21,26.2893531774257,"Top DEG","-","juvenile hormone acid methyltransferase activity","-","-","-","-","- juvenile hormone acid methyltransferase activity - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",5.12772379179898e-21,26.2893531774257,"DEG",NA
"LOC126279018","33","Higher in infected",7.85975515524258e-13,2.55877065397333,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",8.12073319122795e-19,3.22150275717906,"DEG",NA
"LOC126335966","33","Higher in infected",3.12401499467292e-15,6.58151960211464,"Top DEG","GlcAT-P","Belongs to the glycosyltransferase 43 family","GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0006022,GO:0006029,GO:0006082,GO:0006629,GO:0006643,GO:0006664,GO:0006665,GO:0006687,GO:0006688,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007422,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009247,GO:0009987,GO:0012505,GO:0015018,GO:0015020,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030148,GO:0030166,GO:0030203,GO:0030204,GO:0031090,GO:0031984,GO:0032501,GO:0032502,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044281,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046467,GO:0046987,GO:0046988,GO:0046989,GO:0048731,GO:0048856,GO:0050650,GO:0050654,GO:0071704,GO:0098588,GO:0098791,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509,GO:1903510","ko:K10812","-","Glyco_transf_43","GlcAT-P Belongs to the glycosyltransferase 43 family GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0006022,GO:0006029,GO:0006082,GO:0006629,GO:0006643,GO:0006664,GO:0006665,GO:0006687,GO:0006688,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007422,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009247,GO:0009987,GO:0012505,GO:0015018,GO:0015020,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030148,GO:0030166,GO:0030203,GO:0030204,GO:0031090,GO:0031984,GO:0032501,GO:0032502,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044281,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046467,GO:0046987,GO:0046988,GO:0046989,GO:0048731,GO:0048856,GO:0050650,GO:0050654,GO:0071704,GO:0098588,GO:0098791,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509,GO:1903510 ko:K10812 - Glyco_transf_43","Other strong DEG",3,"33, 50, 83","Higher in infected",3.12401499467292e-15,6.81143227497409,"DEG",NA
"LOC126332140","33","Higher in infected",4.70858452259063e-15,8.19383606821795,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",4.70858452259063e-15,8.2551860805523,"DEG",NA
"LOC126279309","33","Higher in infected",9.87014582873302e-14,2.51802324830752,"Top DEG","-","Mediator of CRAC channel activity","GO:0002115,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0007275,GO:0007399,GO:0008150,GO:0008324,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0010959,GO:0015075,GO:0015085,GO:0015267,GO:0015279,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0043269,GO:0043270,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050848,GO:0050850,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051924,GO:0051928,GO:0055085,GO:0065007,GO:0070588,GO:0070838,GO:0070884,GO:0070886,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0106056,GO:0106058,GO:1902531,GO:1902533","ko:K16056","ko04020,ko04024,ko04611,ko04924,ko04925,ko04927,ko04934,ko05340,map04020,map04024,map04611,map04924,map04925,map04927,map04934,map05340","Orai-1","- Mediator of CRAC channel activity GO:0002115,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0007275,GO:0007399,GO:0008150,GO:0008324,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0010959,GO:0015075,GO:0015085,GO:0015267,GO:0015279,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0043269,GO:0043270,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050848,GO:0050850,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051924,GO:0051928,GO:0055085,GO:0065007,GO:0070588,GO:0070838,GO:0070884,GO:0070886,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0106056,GO:0106058,GO:1902531,GO:1902533 ko:K16056 ko04020,ko04024,ko04611,ko04924,ko04925,ko04927,ko04934,ko05340,map04020,map04024,map04611,map04924,map04925,map04927,map04934,map05340 Orai-1","Other strong DEG",3,"33, 50, 83","Higher in infected",1.3157158093482e-14,2.71501984971902,"DEG",NA
"LOC126278962","33","Higher in infected",3.07673402467088e-12,2.87972844982403,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",3.60115388044227e-14,3.28853969291584,"DEG",NA
"LOC126292043","50","Higher in infected",8.91487410898084e-14,4.10312087655968,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",8.91487410898084e-14,4.10312087655968,"DEG",NA
"LOC126335700","50","Higher in infected",2.39982447194637e-13,11.0449341852756,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",2.39982447194637e-13,11.0449341852756,"DEG",NA
"LOC126335828","50","Higher in infected",2.83351993876512e-13,3.47822145466917,"Top DEG","-","MTH538 TIR-like domain (DUF1863)","-","ko:K18808","-","TIR","- MTH538 TIR-like domain (DUF1863) - ko:K18808 - TIR","Other strong DEG",3,"33, 50, 83","Higher in infected",2.83351993876512e-13,3.47822145466917,"DEG",NA
"LOC126325232","50","Higher in infected",4.06912711001498e-13,4.68392728731548,"Top DEG","-","MTH538 TIR-like domain (DUF1863)","-","ko:K18808","-","TIR","- MTH538 TIR-like domain (DUF1863) - ko:K18808 - TIR","Other strong DEG",3,"33, 50, 83","Higher in infected",4.06912711001498e-13,4.68392728731548,"DEG",NA
"LOC126282995","50","Higher in infected",5.14427648403709e-13,4.93477353013129,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",5.14427648403709e-13,4.93477353013129,"DEG",NA
"LOC126332302","33","Higher in infected",7.86708755929571e-13,8.77080159600521,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",7.86708755929571e-13,8.77080159600521,"DEG",NA
"LOC126278485","33","Higher in control",1.54939779277498e-12,-8.32593042897526,"Top DEG","-","Pyridoxal-dependent decarboxylase, pyridoxal binding domain","-","ko:K01581","ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC","- Pyridoxal-dependent decarboxylase, pyridoxal binding domain - ko:K01581 ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130 Orn_Arg_deC_N,Orn_DAP_Arg_deC","Other strong DEG",2,"33, 50","Higher in control",1.54939779277498e-12,8.32593042897526,"DEG",NA
"LOC126295040","33","Higher in infected",1.64229034170511e-12,7.34691667569284,"Top DEG","-","meprin and TRAF homology","GO:0000151,GO:0000209,GO:0001654,GO:0001736,GO:0001738,GO:0001745,GO:0001932,GO:0001934,GO:0002009,GO:0003002,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0006515,GO:0006807,GO:0006950,GO:0007163,GO:0007164,GO:0007275,GO:0007350,GO:0007365,GO:0007367,GO:0007389,GO:0007423,GO:0008150,GO:0008152,GO:0008589,GO:0009056,GO:0009057,GO:0009653,GO:0009790,GO:0009880,GO:0009887,GO:0009888,GO:0009893,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010033,GO:0010498,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010648,GO:0010941,GO:0010942,GO:0016567,GO:0019005,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0019941,GO:0023051,GO:0023056,GO:0023057,GO:0030162,GO:0030163,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031461,GO:0031625,GO:0031647,GO:0031648,GO:0032268,GO:0032270,GO:0032386,GO:0032387,GO:0032446,GO:0032501,GO:0032502,GO:0032872,GO:0032874,GO:0032879,GO:0032880,GO:0032991,GO:0033157,GO:0033554,GO:0035282,GO:0035966,GO:0035967,GO:0036211,GO:0042067,GO:0042221,GO:0042306,GO:0042308,GO:0042325,GO:0042327,GO:0042802,GO:0042803,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043408,GO:0043410,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044424,GO:0044464,GO:0045879,GO:0045937,GO:0046328,GO:0046330,GO:0046822,GO:0046823,GO:0046983,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048592,GO:0048729,GO:0048731,GO:0048749,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051049,GO:0051051,GO:0051171,GO:0051173,GO:0051174,GO:0051223,GO:0051224,GO:0051246,GO:0051247,GO:0051603,GO:0051716,GO:0051788,GO:0051865,GO:0060255,GO:0060341,GO:0060429,GO:0065007,GO:0065008,GO:0070201,GO:0070302,GO:0070304,GO:0070647,GO:0070887,GO:0071218,GO:0071310,GO:0071630,GO:0071704,GO:0080090,GO:0080134,GO:0080135,GO:0090087,GO:0090317,GO:0090596,GO:1900180,GO:1900181,GO:1901044,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1902531,GO:1902533,GO:1903827,GO:1903828,GO:1904589,GO:1904590,GO:1904950,GO:1990234","ko:K10523","ko04340,ko04341,map04340,map04341","BTB,MATH","- meprin and TRAF homology GO:0000151,GO:0000209,GO:0001654,GO:0001736,GO:0001738,GO:0001745,GO:0001932,GO:0001934,GO:0002009,GO:0003002,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0006515,GO:0006807,GO:0006950,GO:0007163,GO:0007164,GO:0007275,GO:0007350,GO:0007365,GO:0007367,GO:0007389,GO:0007423,GO:0008150,GO:0008152,GO:0008589,GO:0009056,GO:0009057,GO:0009653,GO:0009790,GO:0009880,GO:0009887,GO:0009888,GO:0009893,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010033,GO:0010498,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010648,GO:0010941,GO:0010942,GO:0016567,GO:0019005,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0019941,GO:0023051,GO:0023056,GO:0023057,GO:0030162,GO:0030163,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031461,GO:0031625,GO:0031647,GO:0031648,GO:0032268,GO:0032270,GO:0032386,GO:0032387,GO:0032446,GO:0032501,GO:0032502,GO:0032872,GO:0032874,GO:0032879,GO:0032880,GO:0032991,GO:0033157,GO:0033554,GO:0035282,GO:0035966,GO:0035967,GO:0036211,GO:0042067,GO:0042221,GO:0042306,GO:0042308,GO:0042325,GO:0042327,GO:0042802,GO:0042803,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043408,GO:0043410,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044424,GO:0044464,GO:0045879,GO:0045937,GO:0046328,GO:0046330,GO:0046822,GO:0046823,GO:0046983,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048592,GO:0048729,GO:0048731,GO:0048749,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051049,GO:0051051,GO:0051171,GO:0051173,GO:0051174,GO:0051223,GO:0051224,GO:0051246,GO:0051247,GO:0051603,GO:0051716,GO:0051788,GO:0051865,GO:0060255,GO:0060341,GO:0060429,GO:0065007,GO:0065008,GO:0070201,GO:0070302,GO:0070304,GO:0070647,GO:0070887,GO:0071218,GO:0071310,GO:0071630,GO:0071704,GO:0080090,GO:0080134,GO:0080135,GO:0090087,GO:0090317,GO:0090596,GO:1900180,GO:1900181,GO:1901044,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1902531,GO:1902533,GO:1903827,GO:1903828,GO:1904589,GO:1904590,GO:1904950,GO:1990234 ko:K10523 ko04340,ko04341,map04340,map04341 BTB,MATH","Other strong DEG",3,"33, 50, 83","Higher in infected",1.64229034170511e-12,7.34691667569284,"DEG",NA
"LOC126293672","33","Higher in infected",3.27218507660542e-12,2.81190785781583,"Top DEG","CREG","Pyridoxamine 5'-phosphate oxidase","GO:0000122,GO:0003674,GO:0005488,GO:0005515,GO:0006355,GO:0006357,GO:0008134,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042802,GO:0042803,GO:0045892,GO:0045934,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141","-","-","Pyrid_oxidase_2","CREG Pyridoxamine 5'-phosphate oxidase GO:0000122,GO:0003674,GO:0005488,GO:0005515,GO:0006355,GO:0006357,GO:0008134,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042802,GO:0042803,GO:0045892,GO:0045934,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141 - - Pyrid_oxidase_2","Other strong DEG",3,"33, 50, 83","Higher in infected",1.92083576444393e-12,2.95744995691069,"DEG",NA
"LOC126278127","33","Higher in infected",2.53043996647169e-12,7.59950444177061,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",2.53043996647169e-12,7.59950444177061,"DEG",NA
"LOC126356135","33","Higher in infected",2.56429203923684e-12,5.446301171534,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",2.56429203923684e-12,5.446301171534,"DEG",NA
"LOC126284231","33","Higher in control",5.68721628452418e-12,-3.08683297591717,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",5.68721628452418e-12,3.08683297591717,"DEG",NA
"LOC126294950","33","Higher in infected",1.8658822644462e-11,5.81201951090827,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",1.8658822644462e-11,5.81201951090827,"DEG",NA
