"gene_id","Diet 33","Diet 50","Diet 83","intersection"
"LOC126281810",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281818",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281827",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281835",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281857",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281860",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281861",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281863",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281878",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281896",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281897",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281914",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281915",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281916",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281924",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281934",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281935",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281954",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126281958",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281975",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281978",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281991",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281993",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281994",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282003",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282013",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282017",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126282019",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282023",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282030",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282031",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282034",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282035",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282040",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282043",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282056",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282072",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282073",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282076",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282077",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282079",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282100",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282112",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282115",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282116",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282119",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282155",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282163",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126282165",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282167",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282173",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282181",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282193",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282207",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282210",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282243",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282257",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282259",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282264",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282268",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282269",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282271",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282289",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282305",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282322",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282335",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282343",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282345",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282346",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282352",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282371",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282375",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282396",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282419",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282422",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282431",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282434",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282450",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282455",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126282456",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282457",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282460",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126282474",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282477",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282517",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282528",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282638",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282679",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282836",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282979",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282995",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283210",FALSE,FALSE,TRUE,"Diet 83"
"LOC126283310",FALSE,FALSE,TRUE,"Diet 83"
"LOC126283383",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283409",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283788",FALSE,TRUE,FALSE,"Diet 50"
"LOC126283952",TRUE,FALSE,FALSE,"Diet 33"
"LOC126283953",TRUE,FALSE,FALSE,"Diet 33"
"LOC126283954",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283957",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283959",FALSE,TRUE,FALSE,"Diet 50"
"LOC126283960",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283961",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283962",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283971",FALSE,FALSE,TRUE,"Diet 83"
"LOC126283972",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126283973",FALSE,FALSE,TRUE,"Diet 83"
"LOC126283974",FALSE,FALSE,TRUE,"Diet 83"
"LOC126283976",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283978",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126283982",TRUE,FALSE,FALSE,"Diet 33"
"LOC126283987",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126283989",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284002",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284005",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284006",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284016",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284030",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284033",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284038",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284041",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284043",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284044",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284057",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284086",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284088",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284089",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284095",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284105",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284106",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284107",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284111",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284147",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284169",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284170",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284182",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284198",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284203",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284216",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284218",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284220",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284222",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284227",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284231",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284232",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284235",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284250",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284251",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284252",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284265",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284269",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284272",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284276",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284279",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284284",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284286",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284291",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284296",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284300",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284305",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284307",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284310",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284315",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284322",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284323",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284326",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284328",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284329",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284333",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284334",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284336",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284338",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284341",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284350",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284367",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284371",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284373",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284378",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284379",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284383",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284387",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284394",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284412",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284413",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284426",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284428",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284429",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284452",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284462",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284463",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284466",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284482",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284491",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284496",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284500",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284502",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284514",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284515",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284539",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284543",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284548",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284552",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284556",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284557",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284563",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284570",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284573",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284575",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284577",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284584",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284604",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284609",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284614",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284620",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284624",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284626",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284629",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284630",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284632",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284636",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284639",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284640",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284645",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284648",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284649",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284651",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284667",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284670",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284679",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284686",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284688",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284693",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284694",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284697",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284705",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284712",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284714",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284721",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284728",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284731",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284736",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284739",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284740",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284742",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284747",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284748",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284752",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284753",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284756",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284763",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284765",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284766",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284768",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284778",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284786",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284788",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284795",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284799",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284800",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284801",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284812",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284817",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284832",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284840",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284841",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284857",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284858",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284862",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284863",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284872",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284880",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284886",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284892",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284897",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284898",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284900",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284901",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284902",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284908",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284914",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284920",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284936",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284941",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284942",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284950",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284963",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284968",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284971",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284973",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284995",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285032",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285050",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285058",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285067",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285078",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285089",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285111",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126285114",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285116",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285144",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285146",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285150",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285151",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285185",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285232",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285233",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285239",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126285250",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285253",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285254",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285262",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285281",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285286",TRUE,FALSE,FALSE,"Diet 33"
"LOC126285309",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285310",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285316",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285335",TRUE,FALSE,FALSE,"Diet 33"
"LOC126285340",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285342",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285344",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285375",TRUE,FALSE,FALSE,"Diet 33"
"LOC126285378",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126285386",TRUE,FALSE,FALSE,"Diet 33"
"LOC126285399",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285411",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285413",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285438",TRUE,FALSE,FALSE,"Diet 33"
"LOC126285457",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285462",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285464",FALSE,TRUE,FALSE,"Diet 50"
"LOC126287492",FALSE,TRUE,FALSE,"Diet 50"
"LOC126288932",FALSE,TRUE,FALSE,"Diet 50"
"LOC126289264",FALSE,FALSE,TRUE,"Diet 83"
"LOC126289597",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291091",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291424",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291426",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291428",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291459",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291467",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291470",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291513",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291514",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291516",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291537",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291569",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291582",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291583",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291591",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291600",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291606",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291632",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291635",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291636",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291639",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291642",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291645",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126291647",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291650",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291679",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291694",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291698",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291728",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291729",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291743",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291749",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291751",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291766",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291782",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291792",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291805",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291813",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291817",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291821",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291822",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291823",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291827",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291859",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291860",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291873",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291884",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291885",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291886",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291900",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291901",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291912",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291913",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291921",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291930",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291947",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291948",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291949",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291955",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291956",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291966",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291991",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292011",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292019",FALSE,FALSE,TRUE,"Diet 83"
"LOC126292020",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292024",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292034",FALSE,FALSE,TRUE,"Diet 83"
