"gene_id","Infection within diets","Head phase DEGs","Thorax phase DEGs","intersection"
"LOC126297822",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297824",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297832",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297835",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297845",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297852",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297857",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297875",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297876",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126297882",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297886",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297899",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126297920",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297925",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126297938",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126297964",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297976",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126297986",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298000",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298001",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298011",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298026",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298031",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298043",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298049",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298052",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298058",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298060",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298063",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298067",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298069",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298070",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298086",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298123",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298156",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298161",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298162",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298176",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298179",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298207",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298221",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298226",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298232",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298233",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298269",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298271",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298275",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298286",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298288",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298290",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298297",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298299",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298301",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298316",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298319",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298335",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298339",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298348",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298354",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298362",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298383",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126298384",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298389",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298393",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298400",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298404",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298412",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298414",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298430",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298440",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298442",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298452",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298455",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298477",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298478",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298490",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298492",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298522",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298528",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298530",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298539",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298543",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298545",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298550",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298554",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298556",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298572",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298578",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298588",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298594",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298596",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298602",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298613",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298614",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298617",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298632",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298641",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298645",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298648",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298649",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298650",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298652",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298660",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298672",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126298679",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298682",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298687",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298694",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298698",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298704",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298731",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298736",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298738",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298745",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298757",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298763",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298770",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298777",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298781",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298785",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298786",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298790",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298804",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298810",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298817",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298824",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126298831",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298832",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298840",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298845",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298852",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298857",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298858",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298861",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298865",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298873",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298882",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298883",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298887",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126298889",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298893",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298898",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126298901",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298915",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298917",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298918",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298940",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298942",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298944",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126298961",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298972",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298974",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126298976",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126298992",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126298999",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299001",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299002",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299004",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299010",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126299011",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299018",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299020",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126299030",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299034",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299045",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299053",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299062",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299067",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299077",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299078",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126299081",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299087",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299096",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299097",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299099",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299109",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126299115",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126299116",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299131",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299133",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126299138",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126299140",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299143",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126299147",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126299150",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126299155",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299157",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299171",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299177",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299185",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299186",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299193",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299194",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126299197",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299204",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299206",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299208",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299221",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299222",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299228",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299232",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299239",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299240",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299251",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299253",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299255",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299256",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299259",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299267",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126299274",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126299278",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299287",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299290",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299298",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299316",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126299329",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299331",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299332",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299334",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299336",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299349",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299352",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299360",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299372",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299374",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299380",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299386",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299393",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299396",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299402",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126299444",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299447",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299466",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299471",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299485",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126299494",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299506",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299510",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126299514",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299516",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299530",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126299533",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126299546",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299549",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299556",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126299559",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126299579",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126299598",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126300076",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126301432",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126302399",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126302565",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126302837",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126304244",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126304998",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126305900",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126306122",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126306587",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126309509",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126310273",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126310439",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126311686",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126311851",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126312017",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126312183",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126312349",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126313008",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126315621",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126315622",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126316749",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126317399",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126317480",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126319774",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126319816",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126319852",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320020",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320089",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320178",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320326",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126320407",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126320451",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126320492",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126320530",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320606",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320637",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126320713",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320756",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320847",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126320956",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126321085",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126321732",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126322142",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126322302",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126322318",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126322572",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126322655",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126322719",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126322854",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126322885",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126322901",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126322939",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126322960",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323091",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323097",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126323118",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323134",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323150",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126323151",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323167",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323183",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323199",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323215",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126323231",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323251",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323281",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126323429",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126323656",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126323780",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126324024",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126324086",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126324148",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126324229",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126324303",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126324336",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126324491",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126324495",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126324532",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126324558",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126324735",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126324937",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126324953",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126324969",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126325085",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126325205",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126325232",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126325353",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126325538",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126325647",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126326131",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126326193",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126326208",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126326240",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126326510",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126326589",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126326983",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126327009",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126327089",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126327281",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126327292",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126327557",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126327822",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126328249",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126328376",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126328393",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126328409",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126328907",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126329223",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126329244",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126329315",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126329331",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126329358",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126329577",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126329703",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126330110",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126330262",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126330342",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126330497",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126330571",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126330717",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126330809",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126331023",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126331066",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126331082",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126331251",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126331335",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126331446",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126331476",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126331508",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126331691",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126331737",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126331791",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126331832",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126331994",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332062",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332151",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332162",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332220",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126332302",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332318",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332401",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332411",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332617",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126332633",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332649",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332740",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126332793",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332816",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126332857",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126332988",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126333165",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126333297",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126333352",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126333363",TRUE,FALSE,FALSE,"Infection within diets"
