"gene_id","diet","direction","padj","log2FoldChange","Selection","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","curated_annotation_text","Functional_theme","DEG_diet_count","DEG_diets","DEG_direction_summary","min_padj","max_abs_lfc","DEG_class","vst_variance"
"LOC126305900",NA,NA,NA,NA,"Functional candidate","CYP306A1","heme binding. It is involved in the biological process described with oxidation-reduction process","GO:0000003,GO:0001667,GO:0001700,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006066,GO:0006629,GO:0006694,GO:0006697,GO:0006928,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0008150,GO:0008152,GO:0008202,GO:0008205,GO:0008395,GO:0008610,GO:0009058,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010631,GO:0010817,GO:0012505,GO:0016125,GO:0016126,GO:0016477,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035302,GO:0040011,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045455,GO:0045456,GO:0046165,GO:0048468,GO:0048477,GO:0048609,GO:0048856,GO:0048869,GO:0048870,GO:0051179,GO:0051674,GO:0051704,GO:0055114,GO:0060429,GO:0065007,GO:0065008,GO:0071704,GO:0090130,GO:0090132,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653","ko:K10720","ko00981,map00981","p450","CYP306A1 heme binding. It is involved in the biological process described with oxidation-reduction process GO:0000003,GO:0001667,GO:0001700,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006066,GO:0006629,GO:0006694,GO:0006697,GO:0006928,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0008150,GO:0008152,GO:0008202,GO:0008205,GO:0008395,GO:0008610,GO:0009058,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010631,GO:0010817,GO:0012505,GO:0016125,GO:0016126,GO:0016477,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035302,GO:0040011,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045455,GO:0045456,GO:0046165,GO:0048468,GO:0048477,GO:0048609,GO:0048856,GO:0048869,GO:0048870,GO:0051179,GO:0051674,GO:0051704,GO:0055114,GO:0060429,GO:0065007,GO:0065008,GO:0071704,GO:0090130,GO:0090132,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653 ko:K10720 ko00981,map00981 p450","Detoxification/stress",1,"33","Higher in control",0.00559968049108962,1.93982186468523,"DEG",0.0468865833032853
"LOC126336565","50","Higher in infected",1.36228472120302e-32,2.25906456820003,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",1.36228472120302e-32,2.25906456820003,"DEG",NA
"LOC126278962","50","Higher in infected",2.45533220249882e-29,3.27446546546231,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",2.45533220249882e-29,3.27748678425542,"DEG",NA
"LOC126282034","50","Higher in infected",5.63580580772092e-29,3.21947451578317,"Top DEG","-","ATP binding. It is involved in the biological process described with protein phosphorylation","-","-","-","-","- ATP binding. It is involved in the biological process described with protein phosphorylation - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",5.63580580772092e-29,3.21947451578317,"DEG",NA
"LOC126293387","50","Higher in infected",3.92310292505703e-27,1.58021538795347,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",3.92310292505703e-27,1.60385015943439,"DEG",NA
"LOC126282995","50","Higher in infected",4.3981648782726e-27,4.93216609484504,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",4.3981648782726e-27,4.93216609484504,"DEG",NA
"LOC126335828","50","Higher in infected",1.50154505179507e-26,3.47686971610631,"Top DEG","-","MTH538 TIR-like domain (DUF1863)","-","ko:K18808","-","TIR","- MTH538 TIR-like domain (DUF1863) - ko:K18808 - TIR","Other strong DEG",3,"33, 50, 83","Higher in infected",1.50154505179507e-26,3.47686971610631,"DEG",NA
"LOC126335709","50","Higher in infected",1.56815939294148e-26,10.0610222114852,"Top DEG","-","activity. It is involved in the biological process described with oxidation-reduction process","-","ko:K00471","ko00310,map00310","DUF971,TauD","- activity. It is involved in the biological process described with oxidation-reduction process - ko:K00471 ko00310,map00310 DUF971,TauD","Other strong DEG",2,"33, 50","Higher in infected",1.56815939294148e-26,10.0610222114852,"DEG",NA
"LOC126279018","33","Higher in infected",7.77909460826542e-11,2.58074740220106,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",4.93566117690777e-25,3.22265614012578,"DEG",NA
"LOC126279309","33","Higher in infected",2.51326859232193e-11,2.5348173634718,"Top DEG","-","Mediator of CRAC channel activity","GO:0002115,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0007275,GO:0007399,GO:0008150,GO:0008324,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0010959,GO:0015075,GO:0015085,GO:0015267,GO:0015279,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0043269,GO:0043270,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050848,GO:0050850,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051924,GO:0051928,GO:0055085,GO:0065007,GO:0070588,GO:0070838,GO:0070884,GO:0070886,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0106056,GO:0106058,GO:1902531,GO:1902533","ko:K16056","ko04020,ko04024,ko04611,ko04924,ko04925,ko04927,ko04934,ko05340,map04020,map04024,map04611,map04924,map04925,map04927,map04934,map05340","Orai-1","- Mediator of CRAC channel activity GO:0002115,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0007275,GO:0007399,GO:0008150,GO:0008324,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0010959,GO:0015075,GO:0015085,GO:0015267,GO:0015279,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0043269,GO:0043270,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050848,GO:0050850,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051924,GO:0051928,GO:0055085,GO:0065007,GO:0070588,GO:0070838,GO:0070884,GO:0070886,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0106056,GO:0106058,GO:1902531,GO:1902533 ko:K16056 ko04020,ko04024,ko04611,ko04924,ko04925,ko04927,ko04934,ko05340,map04020,map04024,map04611,map04924,map04925,map04927,map04934,map05340 Orai-1","Other strong DEG",3,"33, 50, 83","Higher in infected",5.05843255084648e-25,2.70860049471472,"DEG",NA
"LOC126278176","50","Higher in infected",6.10481958526402e-24,2.6843019836958,"Top DEG","capu","It is involved in the biological process described with actin nucleation","GO:0000003,GO:0000578,GO:0003002,GO:0003006,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0006403,GO:0006996,GO:0007010,GO:0007015,GO:0007028,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007316,GO:0007350,GO:0007351,GO:0007389,GO:0008017,GO:0008064,GO:0008092,GO:0008150,GO:0008298,GO:0008358,GO:0008595,GO:0009790,GO:0009798,GO:0009880,GO:0009948,GO:0009952,GO:0009987,GO:0009994,GO:0010638,GO:0015631,GO:0016043,GO:0019094,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022607,GO:0030029,GO:0030036,GO:0030154,GO:0030832,GO:0030833,GO:0030838,GO:0031334,GO:0032271,GO:0032273,GO:0032501,GO:0032502,GO:0032504,GO:0032535,GO:0032956,GO:0032970,GO:0033036,GO:0033043,GO:0035282,GO:0043254,GO:0044085,GO:0044087,GO:0044089,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045010,GO:0045451,GO:0048468,GO:0048469,GO:0048477,GO:0048518,GO:0048522,GO:0048599,GO:0048609,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051179,GO:0051493,GO:0051495,GO:0051641,GO:0051704,GO:0060810,GO:0060811,GO:0065007,GO:0065008,GO:0070727,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0099568,GO:0110053,GO:1902903,GO:1902905","ko:K02184","ko04320,map04320","FH2","capu It is involved in the biological process described with actin nucleation GO:0000003,GO:0000578,GO:0003002,GO:0003006,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0006403,GO:0006996,GO:0007010,GO:0007015,GO:0007028,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007316,GO:0007350,GO:0007351,GO:0007389,GO:0008017,GO:0008064,GO:0008092,GO:0008150,GO:0008298,GO:0008358,GO:0008595,GO:0009790,GO:0009798,GO:0009880,GO:0009948,GO:0009952,GO:0009987,GO:0009994,GO:0010638,GO:0015631,GO:0016043,GO:0019094,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022607,GO:0030029,GO:0030036,GO:0030154,GO:0030832,GO:0030833,GO:0030838,GO:0031334,GO:0032271,GO:0032273,GO:0032501,GO:0032502,GO:0032504,GO:0032535,GO:0032956,GO:0032970,GO:0033036,GO:0033043,GO:0035282,GO:0043254,GO:0044085,GO:0044087,GO:0044089,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045010,GO:0045451,GO:0048468,GO:0048469,GO:0048477,GO:0048518,GO:0048522,GO:0048599,GO:0048609,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051179,GO:0051493,GO:0051495,GO:0051641,GO:0051704,GO:0060810,GO:0060811,GO:0065007,GO:0065008,GO:0070727,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0099568,GO:0110053,GO:1902903,GO:1902905 ko:K02184 ko04320,map04320 FH2","Other strong DEG",3,"33, 50, 83","Higher in infected",6.10481958526402e-24,2.6843019836958,"DEG",NA
"LOC126332140","33","Higher in infected",9.21436931625595e-14,8.36791003183518,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",9.58598794787621e-24,8.36791003183518,"DEG",NA
"LOC126335966","33","Higher in infected",1.61272689291535e-17,6.62196746766332,"Top DEG","GlcAT-P","Belongs to the glycosyltransferase 43 family","GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0006022,GO:0006029,GO:0006082,GO:0006629,GO:0006643,GO:0006664,GO:0006665,GO:0006687,GO:0006688,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007422,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009247,GO:0009987,GO:0012505,GO:0015018,GO:0015020,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030148,GO:0030166,GO:0030203,GO:0030204,GO:0031090,GO:0031984,GO:0032501,GO:0032502,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044281,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046467,GO:0046987,GO:0046988,GO:0046989,GO:0048731,GO:0048856,GO:0050650,GO:0050654,GO:0071704,GO:0098588,GO:0098791,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509,GO:1903510","ko:K10812","-","Glyco_transf_43","GlcAT-P Belongs to the glycosyltransferase 43 family GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0006022,GO:0006029,GO:0006082,GO:0006629,GO:0006643,GO:0006664,GO:0006665,GO:0006687,GO:0006688,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007422,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009247,GO:0009987,GO:0012505,GO:0015018,GO:0015020,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030148,GO:0030166,GO:0030203,GO:0030204,GO:0031090,GO:0031984,GO:0032501,GO:0032502,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044281,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046467,GO:0046987,GO:0046988,GO:0046989,GO:0048731,GO:0048856,GO:0050650,GO:0050654,GO:0071704,GO:0098588,GO:0098791,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509,GO:1903510 ko:K10812 - Glyco_transf_43","Other strong DEG",3,"33, 50, 83","Higher in infected",2.55574500844572e-21,6.80771476007362,"DEG",NA
"LOC126293286","50","Higher in control",4.26072713679147e-18,-2.17920184110599,"Top DEG","-","Fibrillar collagens C-terminal domain","-","ko:K19719","ko04151,ko04510,ko04512,ko04974,ko05165,map04151,map04510,map04512,map04974,map05165","COLFI,Collagen","- Fibrillar collagens C-terminal domain - ko:K19719 ko04151,ko04510,ko04512,ko04974,ko05165,map04151,map04510,map04512,map04974,map05165 COLFI,Collagen","Other strong DEG",2,"33, 50","Higher in control",4.26072713679147e-18,2.17920184110599,"DEG",NA
"LOC126299447","33","Higher in infected",3.69472310517319e-12,1.43890543015313,"Top DEG","-","It is involved in the biological process described with transmembrane transport","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656","ko:K08202","ko05231,map05231","MFS_1,Sugar_tr","- It is involved in the biological process described with transmembrane transport GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656 ko:K08202 ko05231,map05231 MFS_1,Sugar_tr","Other strong DEG",3,"33, 50, 83","Higher in infected",9.41663986411274e-18,1.43890543015313,"DEG",NA
"LOC126284548","83","Higher in infected",2.11157106982646e-07,3.88044002640695,"Top DEG","-","Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process","GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006596,GO:0006597,GO:0006807,GO:0008150,GO:0008152,GO:0008215,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016740,GO:0016765,GO:0016768,GO:0017144,GO:0034641,GO:0042401,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0071704,GO:0097164,GO:1901564,GO:1901566,GO:1901576","ko:K00802","ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100","Spermine_synt_N,Spermine_synth","- Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006596,GO:0006597,GO:0006807,GO:0008150,GO:0008152,GO:0008215,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016740,GO:0016765,GO:0016768,GO:0017144,GO:0034641,GO:0042401,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0071704,GO:0097164,GO:1901564,GO:1901566,GO:1901576 ko:K00802 ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100 Spermine_synt_N,Spermine_synth","Other strong DEG",3,"33, 50, 83","Higher in infected",2.32902471662789e-16,4.09750151270057,"DEG",NA
"LOC126278485","33","Higher in control",2.82084036021354e-16,-8.30043620367138,"Top DEG","-","Pyridoxal-dependent decarboxylase, pyridoxal binding domain","-","ko:K01581","ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC","- Pyridoxal-dependent decarboxylase, pyridoxal binding domain - ko:K01581 ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130 Orn_Arg_deC_N,Orn_DAP_Arg_deC","Other strong DEG",2,"33, 50","Higher in control",2.82084036021354e-16,8.30043620367138,"DEG",NA
"LOC126269384","33","Higher in infected",2.26153376781793e-15,3.73134430798077,"Top DEG","-","Lysosome-associated membrane glycoprotein (Lamp)","-","-","-","Lamp","- Lysosome-associated membrane glycoprotein (Lamp) - - - Lamp","Other strong DEG",3,"33, 50, 83","Higher in infected",2.26153376781793e-15,3.73134430798077,"DEG",NA
"LOC126284111","83","Higher in control",1.84010449450943e-14,-1.379947469145,"Top DEG","-","TLC domain","-","-","-","TRAM_LAG1_CLN8","- TLC domain - - - TRAM_LAG1_CLN8","Other strong DEG",1,"83","Higher in control",1.84010449450943e-14,1.379947469145,"DEG",NA
"LOC126354923","50","Higher in control",2.46285608972277e-14,-4.4518083499231,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",2.46285608972277e-14,4.73421336488761,"DEG",NA
"LOC126336866","33","Higher in control",2.26565840895666e-13,-2.94625441529761,"Top DEG","Men","Malic enzyme, NAD binding domain","GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006082,GO:0006090,GO:0006108,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009987,GO:0010259,GO:0010941,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0019752,GO:0030431,GO:0032501,GO:0032502,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0048856,GO:0050789,GO:0050794,GO:0055114,GO:0065007,GO:0071704","ko:K00029","ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200","Malic_M,malic","Men Malic enzyme, NAD binding domain GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006082,GO:0006090,GO:0006108,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009987,GO:0010259,GO:0010941,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0019752,GO:0030431,GO:0032501,GO:0032502,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0048856,GO:0050789,GO:0050794,GO:0055114,GO:0065007,GO:0071704 ko:K00029 ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200 Malic_M,malic","Other strong DEG",3,"33, 50, 83","Higher in control",2.26565840895666e-13,3.29855544239807,"DEG",NA
"LOC126294950","83","Higher in infected",2.05655560268121e-06,3.65292015673586,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",6.01391984696414e-13,5.01977701493204,"DEG",NA
"LOC126336375","83","Higher in infected",2.61890707238614e-08,2.93127376742563,"Top DEG","NaPi-T","It is involved in the biological process described with","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944","ko:K12301","ko04142,map04142","MFS_1","NaPi-T It is involved in the biological process described with GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944 ko:K12301 ko04142,map04142 MFS_1","Other strong DEG",3,"33, 50, 83","Higher in infected",1.44897875148122e-12,2.93127376742563,"DEG",NA
"LOC126356135","33","Higher in infected",1.49154571855164e-12,5.46502282403385,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",1.49154571855164e-12,5.46502282403385,"DEG",NA
"LOC126356362","50","Higher in control",3.0379465564962e-12,-3.84676360548673,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in control",3.0379465564962e-12,3.84676360548673,"DEG",NA
"LOC126322562","33","Higher in control",1.18719989640931e-11,-23.2251686444326,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",1.18719989640931e-11,23.2251686444326,"DEG",NA
"LOC126317118","33","Higher in control",1.35551864830825e-11,-23.1064568055808,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",1.35551864830825e-11,23.1064568055808,"DEG",NA
"LOC126323894","33","Higher in control",1.35551864830825e-11,-23.0917335948201,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",1.35551864830825e-11,23.0917335948201,"DEG",NA
"LOC126315292","33","Higher in control",2.24431212355018e-11,-22.8646861306594,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",2.24431212355018e-11,22.8646861306594,"DEG",NA
"LOC126319968","33","Higher in control",5.13008978628393e-11,-22.4566105769875,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",5.13008978628393e-11,22.4566105769875,"DEG",NA
"LOC126322604","33","Higher in control",6.09135211297038e-11,-22.3616618864723,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",6.09135211297038e-11,22.3616618864723,"DEG",NA
"LOC126316751","33","Higher in control",6.09135211297038e-11,-22.338338344506,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",6.09135211297038e-11,22.338338344506,"DEG",NA
"LOC126304978","33","Higher in control",6.63902143293013e-11,-22.2814363148393,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",1,"33","Higher in control",6.63902143293013e-11,22.2814363148393,"DEG",NA
"LOC126336546","83","Higher in infected",2.06059270094053e-06,4.76721780473242,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",1.04897665614738e-10,5.37098458618795,"DEG",NA
"LOC126272860","50","Higher in control",1.5872593810914e-10,-4.20813792015494,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in control",1.5872593810914e-10,4.20813792015494,"DEG",NA
"LOC126332062","33","Higher in infected",5.15170601950621e-10,13.1499727039728,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",2,"33, 83","Higher in infected",5.15170601950621e-10,13.1499727039728,"DEG",NA
"LOC126337056","50","Higher in control",5.88453039704289e-10,-3.12031769930738,"Top DEG","-","Juvenile hormone binding protein domains in insects.","-","-","-","JHBP","- Juvenile hormone binding protein domains in insects. - - - JHBP","Other strong DEG",3,"33, 50, 83","Higher in control",5.88453039704289e-10,3.12031769930738,"DEG",NA
"LOC126281878","50","Higher in control",7.38299304426155e-10,-2.6397758825464,"Top DEG","-","Thyroid hormone-inducible hepatic protein Spot 14","GO:0003674,GO:0005488,GO:0005515,GO:0008092,GO:0017022","-","-","Spot_14","- Thyroid hormone-inducible hepatic protein Spot 14 GO:0003674,GO:0005488,GO:0005515,GO:0008092,GO:0017022 - - Spot_14","Other strong DEG",2,"50, 83","Higher in control",7.38299304426155e-10,2.83058064115143,"DEG",NA
"LOC126354547","50","Higher in control",1.08336509804542e-09,-3.87933803621435,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",2,"33, 50","Higher in control",1.08336509804542e-09,3.87933803621435,"DEG",NA
"LOC126284231","33","Higher in control",1.35986070163258e-09,-3.0991709329704,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",2,"33, 50","Higher in control",1.35986070163258e-09,3.0991709329704,"DEG",NA
"LOC126344004","50","Higher in control",1.38633623411659e-09,-2.68441006403255,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",1.38633623411659e-09,2.68441006403255,"DEG",NA
"LOC126298233","83","Higher in infected",6.65366732712145e-07,7.43748840498474,"Top DEG","-","ionotropic glutamate receptor activity","-","-","-","-","- ionotropic glutamate receptor activity - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",3.45344483542158e-09,7.76694447139593,"DEG",NA
"LOC126355702","50","Higher in control",3.45344483542158e-09,-3.67760717471005,"Top DEG","-","Insect cuticle protein","-","-","-","-","- Insect cuticle protein - - - -","Other strong DEG",2,"50, 83","Higher in control",3.45344483542158e-09,3.67760717471005,"DEG",NA
"LOC126284936","50","Higher in control",4.99077617121608e-09,-4.42005065854442,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",2,"33, 50","Higher in control",4.99077617121608e-09,4.42005065854442,"DEG",NA
"LOC126354929","33","Higher in control",1.12576890986133e-07,-3.22739627528938,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in control",1.12576890986133e-07,6.0828923115139,"DEG",NA
