"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Diet DEGs in infected","LOC126278485","NC_064925.1",483796152,483801210,483798681,"+",1,594873984,"6","6","chromosome","Named chromosome",483.798681
"Diet DEGs in infected","LOC126278490","NC_064925.1",44344457,44526302,44435379.5,"+",1,594873984,"6","6","chromosome","Named chromosome",44.4353795
"Diet DEGs in infected","LOC126278499","NC_064925.1",128489754,128537361,128513557.5,"-",1,594873984,"6","6","chromosome","Named chromosome",128.5135575
"Diet DEGs in infected","LOC126278568","NC_064925.1",247896702,248850436,248373569,"-",1,594873984,"6","6","chromosome","Named chromosome",248.373569
"Diet DEGs in infected","LOC126278597","NC_064925.1",339169801,339397906,339283853.5,"+",1,594873984,"6","6","chromosome","Named chromosome",339.2838535
"Diet DEGs in infected","LOC126278743","NC_064925.1",113025342,114126904,113576123,"-",1,594873984,"6","6","chromosome","Named chromosome",113.576123
"Diet DEGs in infected","LOC126278778","NC_064925.1",151696932,152687734,152192333,"-",1,594873984,"6","6","chromosome","Named chromosome",152.192333
"Diet DEGs in infected","LOC126278890","NC_064925.1",377794803,377922956,377858879.5,"-",1,594873984,"6","6","chromosome","Named chromosome",377.8588795
"Diet DEGs in infected","LOC126278893","NC_064925.1",384872788,386214104,385543446,"+",1,594873984,"6","6","chromosome","Named chromosome",385.543446
"Diet DEGs in infected","LOC126278974","NC_064925.1",229890385,230776196,230333290.5,"-",1,594873984,"6","6","chromosome","Named chromosome",230.3332905
"Diet DEGs in infected","LOC126279103","NC_064925.1",105491603,106345946,105918774.5,"+",1,594873984,"6","6","chromosome","Named chromosome",105.9187745
"Diet DEGs in infected","LOC126281204","NC_064926.1",420315918,421412823,420864370.5,"+",1,574732873,"7","7","chromosome","Named chromosome",420.8643705
"Diet DEGs in infected","LOC126281292","NC_064926.1",89197961,90969778,90083869.5,"-",1,574732873,"7","7","chromosome","Named chromosome",90.0838695
"Diet DEGs in infected","LOC126281341","NC_064926.1",117186018,117209614,117197816,"-",1,574732873,"7","7","chromosome","Named chromosome",117.197816
"Diet DEGs in infected","LOC126281380","NC_064926.1",445575853,445959083,445767468,"-",1,574732873,"7","7","chromosome","Named chromosome",445.767468
"Diet DEGs in infected","LOC126281382","NC_064926.1",164952361,165059008,165005684.5,"+",1,574732873,"7","7","chromosome","Named chromosome",165.0056845
"Diet DEGs in infected","LOC126281385","NC_064926.1",165065081,165199476,165132278.5,"-",1,574732873,"7","7","chromosome","Named chromosome",165.1322785
"Diet DEGs in infected","LOC126281447","NC_064926.1",221730371,223217228,222473799.5,"+",1,574732873,"7","7","chromosome","Named chromosome",222.4737995
"Diet DEGs in infected","LOC126281485","NC_064926.1",415200778,415938602,415569690,"-",1,574732873,"7","7","chromosome","Named chromosome",415.56969
"Diet DEGs in infected","LOC126281508","NC_064926.1",165362505,165573440,165467972.5,"+",1,574732873,"7","7","chromosome","Named chromosome",165.4679725
"Diet DEGs in infected","LOC126281509","NC_064926.1",154475476,156596950,155536213,"+",1,574732873,"7","7","chromosome","Named chromosome",155.536213
"Diet DEGs in infected","LOC126281676","NC_064926.1",49673112,49960700,49816906,"+",1,574732873,"7","7","chromosome","Named chromosome",49.816906
"Diet DEGs in infected","LOC126281704","NC_064926.1",432113779,432996925,432555352,"+",1,574732873,"7","7","chromosome","Named chromosome",432.555352
"Diet DEGs in infected","LOC126281974","NC_064926.1",272640980,272756919,272698949.5,"-",1,574732873,"7","7","chromosome","Named chromosome",272.6989495
"Diet DEGs in infected","LOC126281991","NC_064926.1",410685417,411940461,411312939,"+",1,574732873,"7","7","chromosome","Named chromosome",411.312939
"Diet DEGs in infected","LOC126282023","NC_064926.1",46788977,47347485,47068231,"+",1,574732873,"7","7","chromosome","Named chromosome",47.068231
"Diet DEGs in infected","LOC126282112","NC_064920.1",1092358503,1093188086,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Diet DEGs in infected","LOC126282181","NC_064926.1",95273631,95433547,95353589,"-",1,574732873,"7","7","chromosome","Named chromosome",95.353589
"Diet DEGs in infected","LOC126282191","NC_064926.1",140936195,141719337,141327766,"-",1,574732873,"7","7","chromosome","Named chromosome",141.327766
"Diet DEGs in infected","LOC126282289","NC_064926.1",72315479,73074074,72694776.5,"+",1,574732873,"7","7","chromosome","Named chromosome",72.6947765
"Diet DEGs in infected","LOC126282474","NC_064926.1",550560478,551428254,550994366,"-",1,574732873,"7","7","chromosome","Named chromosome",550.994366
"Diet DEGs in infected","LOC126284005","NC_064927.1",439206214,439240546,439223380,"+",1,510884443,"8","8","chromosome","Named chromosome",439.22338
"Diet DEGs in infected","LOC126284182","NC_064920.1",1164886790,1165977712,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Diet DEGs in infected","LOC126284203","NC_064927.1",370787403,370803811,370795607,"-",1,510884443,"8","8","chromosome","Named chromosome",370.795607
"Diet DEGs in infected","LOC126284265","NC_064927.1",320594961,322026088,321310524.5,"-",1,510884443,"8","8","chromosome","Named chromosome",321.3105245
"Diet DEGs in infected","LOC126284284","NC_064927.1",244385279,244553659,244469469,"-",1,510884443,"8","8","chromosome","Named chromosome",244.469469
"Diet DEGs in infected","LOC126284341","NC_064927.1",93792201,94089224,93940712.5,"-",1,510884443,"8","8","chromosome","Named chromosome",93.9407125
"Diet DEGs in infected","LOC126284350","NC_064927.1",124739732,124944202,124841967,"+",1,510884443,"8","8","chromosome","Named chromosome",124.841967
"Diet DEGs in infected","LOC126284463","NC_064927.1",493380686,493582501,493481593.5,"+",1,510884443,"8","8","chromosome","Named chromosome",493.4815935
"Diet DEGs in infected","LOC126284514","NC_064927.1",95096050,95630070,95363060,"+",1,510884443,"8","8","chromosome","Named chromosome",95.36306
"Diet DEGs in infected","LOC126284536","NC_064927.1",195801458,196043533,195922495.5,"-",1,510884443,"8","8","chromosome","Named chromosome",195.9224955
"Diet DEGs in infected","LOC126284566","NC_064927.1",332502857,332923305,332713081,"-",1,510884443,"8","8","chromosome","Named chromosome",332.713081
"Diet DEGs in infected","LOC126284620","NC_064927.1",337037677,337723311,337380494,"-",1,510884443,"8","8","chromosome","Named chromosome",337.380494
"Diet DEGs in infected","LOC126284651","NC_064927.1",55453075,55818677,55635876,"+",1,510884443,"8","8","chromosome","Named chromosome",55.635876
"Diet DEGs in infected","LOC126284663","NC_064927.1",324987412,325017879,325002645.5,"+",1,510884443,"8","8","chromosome","Named chromosome",325.0026455
"Diet DEGs in infected","LOC126284768","NC_064927.1",279078948,279165993,279122470.5,"-",1,510884443,"8","8","chromosome","Named chromosome",279.1224705
"Diet DEGs in infected","LOC126284901","NC_064927.1",431486967,431500676,431493821.5,"+",1,510884443,"8","8","chromosome","Named chromosome",431.4938215
"Diet DEGs in infected","LOC126285035","NC_064927.1",95630090,95750490,95690290,"+",1,510884443,"8","8","chromosome","Named chromosome",95.69029
"Diet DEGs in infected","LOC126285089","NC_064927.1",160016570,160208728,160112649,"+",1,510884443,"8","8","chromosome","Named chromosome",160.112649
"Diet DEGs in infected","LOC126285111","NC_064920.1",191635848,192286836,191961342,"-",1,1209568729,"1","1","chromosome","Named chromosome",191.961342
"Diet DEGs in infected","LOC126285116","NC_064927.1",220592461,220895503,220743982,"-",1,510884443,"8","8","chromosome","Named chromosome",220.743982
"Diet DEGs in infected","LOC126285144","NC_064927.1",262543672,262777875,262660773.5,"+",1,510884443,"8","8","chromosome","Named chromosome",262.6607735
"Diet DEGs in infected","LOC126285146","NC_064927.1",271158492,271821865,271490178.5,"-",1,510884443,"8","8","chromosome","Named chromosome",271.4901785
"Diet DEGs in infected","LOC126285316","NC_064927.1",280947095,281544427,281245761,"+",1,510884443,"8","8","chromosome","Named chromosome",281.245761
"Diet DEGs in infected","LOC126291470","NC_064928.1",154794457,155118203,154956330,"-",1,263615207,"9","9","chromosome","Named chromosome",154.95633
"Diet DEGs in infected","LOC126291606","NC_064928.1",250419574,250493075,250456324.5,"+",1,263615207,"9","9","chromosome","Named chromosome",250.4563245
"Diet DEGs in infected","LOC126291729","NC_064928.1",77599361,77638481,77618921,"-",1,263615207,"9","9","chromosome","Named chromosome",77.618921
"Diet DEGs in infected","LOC126291888","NC_064928.1",117436953,117477272,117457112.5,"+",1,263615207,"9","9","chromosome","Named chromosome",117.4571125
"Diet DEGs in infected","LOC126291913","NC_064928.1",94323599,94704875,94514237,"+",1,263615207,"9","9","chromosome","Named chromosome",94.514237
"Diet DEGs in infected","LOC126292985","NC_064920.1",1128988297,1129004180,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Diet DEGs in infected","LOC126293246","NC_064929.1",212004268,212613675,212308971.5,"-",1,224719788,"10","10","chromosome","Named chromosome",212.3089715
"Diet DEGs in infected","LOC126293326","NC_064929.1",199153351,199343112,199248231.5,"-",1,224719788,"10","10","chromosome","Named chromosome",199.2482315
"Diet DEGs in infected","LOC126293366","NC_064929.1",144461421,144475541,144468481,"-",1,224719788,"10","10","chromosome","Named chromosome",144.468481
"Diet DEGs in infected","LOC126293389","NC_064929.1",78603657,79082663,78843160,"-",1,224719788,"10","10","chromosome","Named chromosome",78.84316
"Diet DEGs in infected","LOC126293517","NC_064929.1",195485232,195599191,195542211.5,"+",1,224719788,"10","10","chromosome","Named chromosome",195.5422115
"Diet DEGs in infected","LOC126293524","NC_064929.1",146987638,147585537,147286587.5,"-",1,224719788,"10","10","chromosome","Named chromosome",147.2865875
"Diet DEGs in infected","LOC126293620","NC_064929.1",197197054,198140276,197668665,"+",1,224719788,"10","10","chromosome","Named chromosome",197.668665
"Diet DEGs in infected","LOC126293695","NC_064929.1",84547048,85371372,84959210,"-",1,224719788,"10","10","chromosome","Named chromosome",84.95921
"Diet DEGs in infected","LOC126293738","NC_064929.1",187719070,187869037,187794053.5,"+",1,224719788,"10","10","chromosome","Named chromosome",187.7940535
"Diet DEGs in infected","LOC126293755","NC_064929.1",127201701,127358884,127280292.5,"-",1,224719788,"10","10","chromosome","Named chromosome",127.2802925
"Diet DEGs in infected","LOC126295162","NC_064930.1",137746617,137788969,137767793,"-",1,157018166,"11","11","chromosome","Named chromosome",137.767793
"Diet DEGs in infected","LOC126295165","NC_064930.1",52050356,52095423,52072889.5,"+",1,157018166,"11","11","chromosome","Named chromosome",52.0728895
"Diet DEGs in infected","LOC126295319","NC_064930.1",137664747,137696387,137680567,"-",1,157018166,"11","11","chromosome","Named chromosome",137.680567
"Diet DEGs in infected","LOC126297443","NC_064931.1",316232478,316251866,316242172,"-",1,874623940,"X","X","chromosome","Named chromosome",316.242172
"Diet DEGs in infected","LOC126297497","NC_064931.1",651329780,651428527,651379153.5,"+",1,874623940,"X","X","chromosome","Named chromosome",651.3791535
"Diet DEGs in infected","LOC126297541","NC_064931.1",774520703,774727903,774624303,"-",1,874623940,"X","X","chromosome","Named chromosome",774.624303
"Diet DEGs in infected","LOC126297542","NC_064931.1",775430231,775635456,775532843.5,"+",1,874623940,"X","X","chromosome","Named chromosome",775.5328435
"Diet DEGs in infected","LOC126297558","NC_064931.1",488235050,488388068,488311559,"+",1,874623940,"X","X","chromosome","Named chromosome",488.311559
"Diet DEGs in infected","LOC126297745","NC_064931.1",679512917,679730012,679621464.5,"-",1,874623940,"X","X","chromosome","Named chromosome",679.6214645
"Diet DEGs in infected","LOC126297754","NC_064931.1",408427437,408505038,408466237.5,"+",1,874623940,"X","X","chromosome","Named chromosome",408.4662375
"Diet DEGs in infected","LOC126297824","NC_064931.1",624918977,624980108,624949542.5,"+",1,874623940,"X","X","chromosome","Named chromosome",624.9495425
"Diet DEGs in infected","LOC126297832","NC_064931.1",554903404,555662704,555283054,"-",1,874623940,"X","X","chromosome","Named chromosome",555.283054
"Diet DEGs in infected","LOC126297852","NC_064931.1",232369028,232816326,232592677,"+",1,874623940,"X","X","chromosome","Named chromosome",232.592677
"Diet DEGs in infected","LOC126297886","NC_064931.1",817282656,817399223,817340939.5,"+",1,874623940,"X","X","chromosome","Named chromosome",817.3409395
"Diet DEGs in infected","LOC126297920","NC_064931.1",112805325,113277222,113041273.5,"+",1,874623940,"X","X","chromosome","Named chromosome",113.0412735
"Diet DEGs in infected","LOC126298043","NC_064931.1",578836656,578867149,578851902.5,"-",1,874623940,"X","X","chromosome","Named chromosome",578.8519025
"Diet DEGs in infected","LOC126298058","NC_064931.1",335652824,336513418,336083121,"-",1,874623940,"X","X","chromosome","Named chromosome",336.083121
"Diet DEGs in infected","LOC126298176","NC_064931.1",521228041,521576895,521402468,"-",1,874623940,"X","X","chromosome","Named chromosome",521.402468
"Diet DEGs in infected","LOC126298288","NC_064931.1",706934437,709110669,708022553,"-",1,874623940,"X","X","chromosome","Named chromosome",708.022553
"Diet DEGs in infected","LOC126298362","NC_064931.1",178552476,178576698,178564587,"-",1,874623940,"X","X","chromosome","Named chromosome",178.564587
"Diet DEGs in infected","LOC126298404","NC_064931.1",765313131,766878111,766095621,"-",1,874623940,"X","X","chromosome","Named chromosome",766.095621
"Diet DEGs in infected","LOC126298462","NC_064931.1",255993288,256216683,256104985.5,"-",1,874623940,"X","X","chromosome","Named chromosome",256.1049855
"Diet DEGs in infected","LOC126298522","NC_064931.1",246474321,246676365,246575343,"-",1,874623940,"X","X","chromosome","Named chromosome",246.575343
"Diet DEGs in infected","LOC126298632","NC_064931.1",593392403,593629955,593511179,"-",1,874623940,"X","X","chromosome","Named chromosome",593.511179
"Diet DEGs in infected","LOC126298687","NC_064931.1",502199507,502420140,502309823.5,"-",1,874623940,"X","X","chromosome","Named chromosome",502.3098235
"Diet DEGs in infected","LOC126298781","NC_064931.1",66657059,66779323,66718191,"-",1,874623940,"X","X","chromosome","Named chromosome",66.718191
"Diet DEGs in infected","LOC126298785","NC_064931.1",418864850,418961322,418913086,"-",1,874623940,"X","X","chromosome","Named chromosome",418.913086
"Diet DEGs in infected","LOC126298857","NC_064931.1",722386652,722687699,722537175.5,"-",1,874623940,"X","X","chromosome","Named chromosome",722.5371755
"Diet DEGs in infected","LOC126298917","NC_064931.1",312255609,312481088,312368348.5,"+",1,874623940,"X","X","chromosome","Named chromosome",312.3683485
"Diet DEGs in infected","LOC126298918","NC_064931.1",23452908,24951025,24201966.5,"+",1,874623940,"X","X","chromosome","Named chromosome",24.2019665
"Diet DEGs in infected","LOC126298940","NC_064931.1",342871959,343128078,343000018.5,"-",1,874623940,"X","X","chromosome","Named chromosome",343.0000185
"Diet DEGs in infected","LOC126299077","NC_064931.1",620367128,620504355,620435741.5,"+",1,874623940,"X","X","chromosome","Named chromosome",620.4357415
"Diet DEGs in infected","LOC126299081","NC_064931.1",621513028,621648600,621580814,"+",1,874623940,"X","X","chromosome","Named chromosome",621.580814
"Diet DEGs in infected","LOC126299180","NC_064931.1",519258124,519464512,519361318,"-",1,874623940,"X","X","chromosome","Named chromosome",519.361318
"Diet DEGs in infected","LOC126299204","NC_064931.1",125155371,125247117,125201244,"+",1,874623940,"X","X","chromosome","Named chromosome",125.201244
"Diet DEGs in infected","LOC126299208","NC_064931.1",319107992,319505173,319306582.5,"-",1,874623940,"X","X","chromosome","Named chromosome",319.3065825
"Diet DEGs in infected","LOC126299251","NC_064931.1",331178985,331321825,331250405,"-",1,874623940,"X","X","chromosome","Named chromosome",331.250405
"Diet DEGs in infected","LOC126299259","NC_064931.1",453676310,454042746,453859528,"+",1,874623940,"X","X","chromosome","Named chromosome",453.859528
"Diet DEGs in infected","LOC126299278","NC_064931.1",98688844,98841622,98765233,"+",1,874623940,"X","X","chromosome","Named chromosome",98.765233
"Diet DEGs in infected","LOC126299349","NC_064931.1",255207089,255560660,255383874.5,"-",1,874623940,"X","X","chromosome","Named chromosome",255.3838745
"Diet DEGs in infected","LOC126299372","NC_064931.1",751505042,751591319,751548180.5,"+",1,874623940,"X","X","chromosome","Named chromosome",751.5481805
"Diet DEGs in infected","LOC126299380","NC_064931.1",114525893,116012299,115269096,"+",1,874623940,"X","X","chromosome","Named chromosome",115.269096
"Diet DEGs in infected","LOC126299461","NC_064931.1",781636016,782182587,781909301.5,"-",1,874623940,"X","X","chromosome","Named chromosome",781.9093015
"Diet DEGs in infected","LOC126299516","NC_064920.1",607577818,608019768,607798793,"+",1,1209568729,"1","1","chromosome","Named chromosome",607.798793
"Diet DEGs in infected","LOC126304998","NC_064920.1",769805094,770125553,769965323.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",769.9653235
"Diet DEGs in infected","LOC126310439","NC_064920.1",965878632,966933117,966405874.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",966.4058745
"Diet DEGs in infected","LOC126319852","NC_064921.1",372408308,372977493,372692900.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",372.6929005
"Diet DEGs in infected","LOC126323748","NC_064921.1",417221169,417911681,417566425,"+",1,1055696580,"2","2","chromosome","Named chromosome",417.566425
"Diet DEGs in infected","LOC126324000","NC_064921.1",425645817,425694328,425670072.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",425.6700725
"Diet DEGs in infected","LOC126328522","NC_064921.1",502232709,502319133,502275921,"+",1,1055696580,"2","2","chromosome","Named chromosome",502.275921
"Diet DEGs in infected","LOC126331832","NC_064921.1",546612924,547018723,546815823.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",546.8158235
"Diet DEGs in infected","LOC126333408","NC_064921.1",581640038,581698246,581669142,"-",1,1055696580,"2","2","chromosome","Named chromosome",581.669142
"Diet DEGs in infected","LOC126334598","NC_064921.1",619417256,619526748,619472002,"+",1,1055696580,"2","2","chromosome","Named chromosome",619.472002
"Diet DEGs in infected","LOC126334647","NC_064921.1",631128951,631390137,631259544,"-",1,1055696580,"2","2","chromosome","Named chromosome",631.259544
"Diet DEGs in infected","LOC126334702","NC_064921.1",657852230,657923771,657888000.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",657.8880005
"Diet DEGs in infected","LOC126334710","NC_064921.1",663592583,664071767,663832175,"+",1,1055696580,"2","2","chromosome","Named chromosome",663.832175
"Diet DEGs in infected","LOC126334711","NC_064921.1",665484037,665934474,665709255.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",665.7092555
"Diet DEGs in infected","LOC126334935","NC_064921.1",751336141,751967485,751651813,"+",1,1055696580,"2","2","chromosome","Named chromosome",751.651813
"Diet DEGs in infected","LOC126334955","NC_064921.1",757030079,757303457,757166768,"-",1,1055696580,"2","2","chromosome","Named chromosome",757.166768
"Diet DEGs in infected","LOC126334957","NC_064921.1",757446170,757777171,757611670.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",757.6116705
"Diet DEGs in infected","LOC126335010","NC_064921.1",774453259,774463840,774458549.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",774.4585495
"Diet DEGs in infected","LOC126335018","NC_064921.1",775949957,776095742,776022849.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",776.0228495
"Diet DEGs in infected","LOC126335041","NC_064921.1",783619391,783851689,783735540,"-",1,1055696580,"2","2","chromosome","Named chromosome",783.73554
"Diet DEGs in infected","LOC126335046","NC_064921.1",788313132,788522371,788417751.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",788.4177515
"Diet DEGs in infected","LOC126335232","NC_064921.1",857184961,857212530,857198745.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",857.1987455
"Diet DEGs in infected","LOC126335261","NC_064921.1",869120646,869273320,869196983,"-",1,1055696580,"2","2","chromosome","Named chromosome",869.196983
"Diet DEGs in infected","LOC126335613","NC_064921.1",182574566,182682573,182628569.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",182.6285695
"Diet DEGs in infected","LOC126335652","NC_064921.1",99430226,99601733,99515979.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",99.5159795
"Diet DEGs in infected","LOC126335781","NC_064921.1",365886909,366748767,366317838,"-",1,1055696580,"2","2","chromosome","Named chromosome",366.317838
"Diet DEGs in infected","LOC126335917","NC_064921.1",649080101,650015528,649547814.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",649.5478145
"Diet DEGs in infected","LOC126335918","NC_064921.1",650315943,650482481,650399212,"-",1,1055696580,"2","2","chromosome","Named chromosome",650.399212
"Diet DEGs in infected","LOC126336044","NC_064921.1",905534698,905651175,905592936.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",905.5929365
"Diet DEGs in infected","LOC126336045","NC_064921.1",906207327,906327180,906267253.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",906.2672535
"Diet DEGs in infected","LOC126336069","NC_064921.1",960232742,960454096,960343419,"+",1,1055696580,"2","2","chromosome","Named chromosome",960.343419
"Diet DEGs in infected","LOC126336082","NC_064921.1",1000305787,1001480736,1000893261.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",1000.8932615
"Diet DEGs in infected","LOC126336200","NC_064921.1",529610450,529676626,529643538,"+",1,1055696580,"2","2","chromosome","Named chromosome",529.643538
"Diet DEGs in infected","LOC126336212","NC_064921.1",1883922,1899030,1891476,"-",1,1055696580,"2","2","chromosome","Named chromosome",1.891476
"Diet DEGs in infected","LOC126336288","NC_064921.1",48898517,49285938,49092227.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",49.0922275
"Diet DEGs in infected","LOC126336307","NC_064921.1",683171992,683239152,683205572,"+",1,1055696580,"2","2","chromosome","Named chromosome",683.205572
"Diet DEGs in infected","LOC126336323","NC_064921.1",62529202,62671719,62600460.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",62.6004605
"Diet DEGs in infected","LOC126336393","NC_064921.1",89890206,90152897,90021551.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",90.0215515
"Diet DEGs in infected","LOC126336409","NC_064921.1",92743072,92808247,92775659.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",92.7756595
"Diet DEGs in infected","LOC126336423","NC_064921.1",100089978,100379927,100234952.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",100.2349525
"Diet DEGs in infected","LOC126336474","NC_064921.1",784114632,784212591,784163611.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",784.1636115
"Diet DEGs in infected","LOC126336484","NC_064921.1",785939090,785997880,785968485,"-",1,1055696580,"2","2","chromosome","Named chromosome",785.968485
"Diet DEGs in infected","LOC126336537","NC_064921.1",142182927,142224663,142203795,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.203795
"Diet DEGs in infected","LOC126336688","NC_064921.1",203463578,203628277,203545927.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",203.5459275
"Diet DEGs in infected","LOC126336742","NC_064921.1",225750193,225781266,225765729.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",225.7657295
"Diet DEGs in infected","LOC126336744","NC_064921.1",226125667,226146045,226135856,"+",1,1055696580,"2","2","chromosome","Named chromosome",226.135856
"Diet DEGs in infected","LOC126336767","NC_064921.1",236279605,240466771,238373188,"-",1,1055696580,"2","2","chromosome","Named chromosome",238.373188
"Diet DEGs in infected","LOC126336864","NC_064921.1",273075658,273423554,273249606,"+",1,1055696580,"2","2","chromosome","Named chromosome",273.249606
"Diet DEGs in infected","LOC126336985","NC_064921.1",331930714,331938960,331934837,"+",1,1055696580,"2","2","chromosome","Named chromosome",331.934837
"Diet DEGs in infected","LOC126336990","NC_064921.1",337159655,337592250,337375952.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",337.3759525
"Diet DEGs in infected","LOC126337066","NC_064921.1",359534507,359624053,359579280,"+",1,1055696580,"2","2","chromosome","Named chromosome",359.57928
"Diet DEGs in infected","LOC126338336","NC_064920.1",230897090,231608260,231252675,"-",1,1209568729,"1","1","chromosome","Named chromosome",231.252675
"Diet DEGs in infected","LOC126341482","NC_064920.1",290878029,291037700,290957864.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",290.9578645
"Diet DEGs in infected","LOC126343983","NC_064920.1",325736776,326163820,325950298,"-",1,1209568729,"1","1","chromosome","Named chromosome",325.950298
"Diet DEGs in infected","LOC126344021","NC_064920.1",328377386,328508673,328443029.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",328.4430295
"Diet DEGs in infected","LOC126344332","NC_064920.1",337323204,337534681,337428942.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",337.4289425
"Diet DEGs in infected","LOC126344479","NC_064920.1",341887663,341937464,341912563.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",341.9125635
"Diet DEGs in infected","LOC126346830","NC_064920.1",365509664,365614288,365561976,"+",1,1209568729,"1","1","chromosome","Named chromosome",365.561976
"Diet DEGs in infected","LOC126350317","NC_064920.1",399903328,400138641,400020984.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",400.0209845
"Diet DEGs in infected","LOC126353858","NC_064922.1",121264835,121997498,121631166.5,"+",1,960491202,"3","3","chromosome","Named chromosome",121.6311665
"Diet DEGs in infected","LOC126353876","NC_064922.1",315941367,316283519,316112443,"-",1,960491202,"3","3","chromosome","Named chromosome",316.112443
"Diet DEGs in infected","LOC126353920","NC_064922.1",531030281,532504396,531767338.5,"-",1,960491202,"3","3","chromosome","Named chromosome",531.7673385
"Diet DEGs in infected","LOC126354006","NC_064922.1",454741461,455144521,454942991,"+",1,960491202,"3","3","chromosome","Named chromosome",454.942991
"Diet DEGs in infected","LOC126354102","NC_064922.1",541459987,541485087,541472537,"+",1,960491202,"3","3","chromosome","Named chromosome",541.472537
"Diet DEGs in infected","LOC126354115","NC_064922.1",307315146,307508374,307411760,"-",1,960491202,"3","3","chromosome","Named chromosome",307.41176
"Diet DEGs in infected","LOC126354241","NC_064922.1",788151278,788217028,788184153,"+",1,960491202,"3","3","chromosome","Named chromosome",788.184153
"Diet DEGs in infected","LOC126354274","NC_064922.1",280450416,281352040,280901228,"+",1,960491202,"3","3","chromosome","Named chromosome",280.901228
"Diet DEGs in infected","LOC126354277","NC_064922.1",470583711,470911423,470747567,"-",1,960491202,"3","3","chromosome","Named chromosome",470.747567
"Diet DEGs in infected","LOC126354281","NC_064922.1",150141702,150200126,150170914,"+",1,960491202,"3","3","chromosome","Named chromosome",150.170914
"Diet DEGs in infected","LOC126354341","NC_064922.1",338858132,339118124,338988128,"+",1,960491202,"3","3","chromosome","Named chromosome",338.988128
"Diet DEGs in infected","LOC126354348","NC_064922.1",643645387,643884234,643764810.5,"-",1,960491202,"3","3","chromosome","Named chromosome",643.7648105
"Diet DEGs in infected","LOC126354358","NC_064922.1",205194837,205539150,205366993.5,"-",1,960491202,"3","3","chromosome","Named chromosome",205.3669935
"Diet DEGs in infected","LOC126354518","NC_064922.1",482021690,483225648,482623669,"-",1,960491202,"3","3","chromosome","Named chromosome",482.623669
"Diet DEGs in infected","LOC126354525","NC_064922.1",214660817,215738581,215199699,"-",1,960491202,"3","3","chromosome","Named chromosome",215.199699
"Diet DEGs in infected","LOC126354570","NC_064922.1",581747886,581920922,581834404,"-",1,960491202,"3","3","chromosome","Named chromosome",581.834404
"Diet DEGs in infected","LOC126354582","NC_064922.1",596745509,596947837,596846673,"+",1,960491202,"3","3","chromosome","Named chromosome",596.846673
"Diet DEGs in infected","LOC126354587","NC_064922.1",825126871,825494187,825310529,"+",1,960491202,"3","3","chromosome","Named chromosome",825.310529
"Diet DEGs in infected","LOC126354633","NC_064922.1",607326679,607398965,607362822,"-",1,960491202,"3","3","chromosome","Named chromosome",607.362822
"Diet DEGs in infected","LOC126354714","NC_064922.1",667974871,669141709,668558290,"-",1,960491202,"3","3","chromosome","Named chromosome",668.55829
"Diet DEGs in infected","LOC126354742","NC_064922.1",328802677,328948200,328875438.5,"+",1,960491202,"3","3","chromosome","Named chromosome",328.8754385
"Diet DEGs in infected","LOC126354795","NC_064922.1",851442827,851521531,851482179,"+",1,960491202,"3","3","chromosome","Named chromosome",851.482179
