"gene_id","Infection within diets","Diet DEGs in controls","Diet DEGs in infected","Infection vs control","intersection"
"LOC126336554",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336561",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336562",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336565",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336578",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336583",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336585",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126336593",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336594",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336597",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336598",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336602",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336605",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336607",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336619",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336625",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126336627",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126336636",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336638",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336639",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336645",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336646",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336670",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336678",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336682",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336683",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336687",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336688",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126336692",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336695",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336697",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336698",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336702",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336703",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336705",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336713",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336714",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336722",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336730",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336735",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336737",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336738",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336742",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126336744",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126336750",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336759",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336767",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126336772",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336773",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336787",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126336801",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336809",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336833",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336838",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336852",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336858",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336864",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126336866",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336868",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336873",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336874",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336875",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336876",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336888",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336893",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336902",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336910",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126336923",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126336931",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336939",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336948",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336958",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336960",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336961",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336962",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336967",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336969",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126336972",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336978",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126336985",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126336990",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126337014",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126337018",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126337020",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126337056",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126337058",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126337059",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126337060",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126337066",TRUE,TRUE,TRUE,FALSE,"Infection within diets + Diet DEGs in controls + Diet DEGs in infected"
"LOC126337068",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126337069",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126337083",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126337753",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126337850",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126337983",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126337999",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126338336",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126338439",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126339150",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126339265",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126339612",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126339739",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126339755",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126339944",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126340003",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126340024",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126340111",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126340122",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126340284",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126340356",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126341237",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126341392",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126341418",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126341434",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126341482",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126341556",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126341660",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126341744",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126341853",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126341869",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126342297",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126342556",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126342775",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126343066",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126343123",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126343175",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126343224",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126343256",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126343303",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126343426",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126343458",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126343702",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126343748",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126343848",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126343983",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126344004",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126344021",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126344078",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126344332",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126344463",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126344479",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126344496",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126344512",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126344596",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126345132",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126345189",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126345263",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126345269",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126345346",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126345497",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126346021",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126346336",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126346362",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126346425",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126346522",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126346564",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126346580",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126346606",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126346622",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126346830",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126346953",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126347090",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126347783",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126347864",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126347975",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126349011",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126349273",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126349289",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126349315",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126349353",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126349587",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126349792",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126349798",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126349825",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126349907",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126350022",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126350317",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126350630",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126350798",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126350918",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126351083",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126351095",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126351101",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126351588",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126351672",FALSE,TRUE,TRUE,FALSE,"Diet DEGs in controls + Diet DEGs in infected"
"LOC126351810",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126351873",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126351894",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126351946",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126352026",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126352796",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126352958",TRUE,TRUE,TRUE,FALSE,"Infection within diets + Diet DEGs in controls + Diet DEGs in infected"
"LOC126353181",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353355",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353777",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353790",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353793",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353821",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353822",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126353850",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353855",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353857",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126353858",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126353859",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353864",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353876",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126353879",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353887",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353907",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353910",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353920",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126353927",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353931",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353933",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353934",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126353947",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353948",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353951",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126353952",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353956",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353957",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126353958",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353965",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126353984",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126353994",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354003",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354006",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354008",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354017",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354018",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354019",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354034",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354039",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354040",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354056",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354065",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354067",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354068",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354081",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354088",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354102",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126354103",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354110",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354115",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354118",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354120",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354133",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354142",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126354146",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354163",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354172",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354174",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354185",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354186",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354197",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354198",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354211",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354217",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354218",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354225",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354226",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354241",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354254",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354256",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354260",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354261",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354265",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354268",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354272",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354273",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126354274",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354276",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354277",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126354279",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354281",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126354282",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354283",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354284",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354298",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354299",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354316",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354321",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354322",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354323",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354339",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354341",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126354344",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354348",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354358",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126354365",TRUE,TRUE,FALSE,FALSE,"Infection within diets + Diet DEGs in controls"
"LOC126354366",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354368",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354378",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354379",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354386",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354396",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354398",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354407",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354416",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354418",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354422",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354433",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354439",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354448",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354451",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354457",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354459",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354460",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354477",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354478",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354485",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354501",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354504",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354510",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126354518",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354521",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354525",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354529",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354537",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354538",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354542",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354546",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354547",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354549",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354550",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354552",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126354561",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354562",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126354567",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126354570",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126354574",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
