"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","ontology"
"GO:0010165","response to X-ray","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010257","NADH dehydrogenase complex assembly","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010312","detoxification of zinc ion","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010324","membrane invagination","0/271","15/5278",0,0,-0.902232238762072,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010469","regulation of signaling receptor activity","0/271","16/5278",0,0,-0.931909987680599,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010484","histone H3 acetyltransferase activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0010485","histone H4 acetyltransferase activity","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0010507","negative regulation of autophagy","0/271","25/5278",0,0,-1.16588496229281,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010586","miRNA metabolic process","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010591","regulation of lamellipodium assembly","0/271","14/5278",0,0,-0.871556355892215,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010592","positive regulation of lamellipodium assembly","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010603","regulation of cytoplasmic mRNA processing body assembly","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010635","regulation of mitochondrial fusion","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010669","epithelial structure maintenance","0/271","21/5278",0,0,-1.06814461580652,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010771","negative regulation of cell morphogenesis","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010810","regulation of cell-substrate adhesion","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010824","regulation of centrosome duplication","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010826","negative regulation of centrosome duplication","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010866","regulation of triglyceride biosynthetic process","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010883","regulation of lipid storage","0/271","26/5278",0,0,-1.18908722178092,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010884","positive regulation of lipid storage","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010888","negative regulation of lipid storage","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010896","regulation of triglyceride catabolic process","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010897","negative regulation of triglyceride catabolic process","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010906","regulation of glucose metabolic process","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010921","regulation of phosphatase activity","0/271","16/5278",0,0,-0.931909987680599,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010923","negative regulation of phosphatase activity","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010959","regulation of metal ion transport","0/271","20/5278",0,0,-1.04230327839997,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0010977","negative regulation of neuron projection development","0/271","10/5278",0,0,-0.736319858757848,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0012502","induction of programmed cell death","0/271","12/5278",0,0,-0.80675114872702,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0012507","ER to Golgi transport vesicle membrane","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0014013","regulation of gliogenesis","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0014014","negative regulation of gliogenesis","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0014042","positive regulation of neuron maturation","0/271","11/5278",0,0,-0.772332090536523,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0014074","response to purine-containing compound","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015030","Cajal body","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0015036","disulfide oxidoreductase activity","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015078","proton transmembrane transporter activity","0/271","31/5278",0,0,-1.29901663209779,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015081","sodium ion transmembrane transporter activity","0/271","34/5278",0,0,-1.36081006824874,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015085","calcium ion transmembrane transporter activity","0/271","29/5278",0,0,-1.2561748942229,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015144","carbohydrate transmembrane transporter activity","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015145","monosaccharide transmembrane transporter activity","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015149","hexose transmembrane transporter activity","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015179","L-amino acid transmembrane transporter activity","0/271","14/5278",0,0,-0.871556355892215,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015217","ADP transmembrane transporter activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015277","kainate selective glutamate receptor activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015293","symporter activity","0/271","25/5278",0,0,-1.16588496229281,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015294","solute:monoatomic cation symporter activity","0/271","24/5278",0,0,-1.1422205869474,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015295","solute:proton symporter activity","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015368","calcium:monoatomic cation antiporter activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015370","solute:sodium symporter activity","0/271","15/5278",0,0,-0.902232238762072,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015450","protein-transporting ATPase activity","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015556","C4-dicarboxylate transmembrane transporter activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015562","efflux transmembrane transporter activity","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015662","P-type ion transporter activity","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015740","C4-dicarboxylate transport","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015800","acidic amino acid transport","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015804","neutral amino acid transport","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015807","L-amino acid transport","0/271","16/5278",0,0,-0.931909987680599,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015866","ADP transport","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015914","phospholipid transport","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015919","peroxisomal membrane transport","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015923","mannosidase activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015929","hexosaminidase activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0015936","coenzyme A metabolic process","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015937","coenzyme A biosynthetic process","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015985","energy coupled proton transport, down electrochemical gradient","0/271","12/5278",0,0,-0.80675114872702,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015986","proton motive force-driven ATP synthesis","0/271","12/5278",0,0,-0.80675114872702,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0015988","energy coupled proton transmembrane transport, against electrochemical gradient","0/271","11/5278",0,0,-0.772332090536523,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016006","Nebenkern","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016028","rhabdomere","0/271","14/5278",0,0,-0.871556355892215,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016048","detection of temperature stimulus","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016050","vesicle organization","0/271","74/5278",0,0,-2.01528565126077,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016052","carbohydrate catabolic process","0/271","25/5278",0,0,-1.16588496229281,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016056","G protein-coupled opsin signaling pathway","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016057","regulation of membrane potential in photoreceptor cell","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016059","negative regulation of opsin-mediated signaling pathway","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016063","rhodopsin biosynthetic process","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016072","rRNA metabolic process","0/271","115/5278",0,0,-2.52224491114673,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016073","snRNA metabolic process","0/271","32/5278",0,0,-1.3199280033105,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016074","sno(s)RNA metabolic process","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016075","rRNA catabolic process","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016078","tRNA decay","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016079","synaptic vesicle exocytosis","0/271","46/5278",0,0,-1.58465397731508,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016080","synaptic vesicle targeting","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016081","synaptic vesicle docking","0/271","16/5278",0,0,-0.931909987680599,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016082","synaptic vesicle priming","0/271","12/5278",0,0,-0.80675114872702,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016114","terpenoid biosynthetic process","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016180","snRNA processing","0/271","22/5278",0,0,-1.09338486755356,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016197","endosomal transport","0/271","82/5278",0,0,-2.12305747674318,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016198","axon choice point recognition","0/271","22/5278",0,0,-1.09338486755356,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016199","axon midline choice point recognition","0/271","21/5278",0,0,-1.06814461580652,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016201","synaptic target inhibition","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016226","iron-sulfur cluster assembly","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016242","negative regulation of macroautophagy","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016247","channel regulator activity","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016273","arginine N-methyltransferase activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016274","protein-arginine N-methyltransferase activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016278","lysine N-methyltransferase activity","0/271","16/5278",0,0,-0.931909987680599,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016279","protein-lysine N-methyltransferase activity","0/271","16/5278",0,0,-0.931909987680599,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016319","mushroom body development","0/271","56/5278",0,0,-1.75010850997955,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016322","neuron remodeling","0/271","39/5278",0,0,-1.45813421617361,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016328","lateral plasma membrane","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016334","establishment or maintenance of polarity of follicular epithelium","0/271","23/5278",0,0,-1.11806474811005,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016335","morphogenesis of larval imaginal disc epithelium","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016336","establishment or maintenance of polarity of larval imaginal disc epithelium","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016348","imaginal disc-derived leg joint morphogenesis","0/271","13/5278",0,0,-0.839772957327232,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016409","palmitoyltransferase activity","0/271","12/5278",0,0,-0.80675114872702,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016410","N-acyltransferase activity","0/271","28/5278",0,0,-1.23420914714385,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016433","rRNA (adenine) methyltransferase activity","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016442","RISC complex","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016456","X chromosome located dosage compensation complex, transcription activating","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016460","myosin II complex","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016469","proton-transporting two-sector ATPase complex","0/271","24/5278",0,0,-1.1422205869474,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016471","vacuolar proton-transporting V-type ATPase complex","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016504","peptidase activator activity","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016528","sarcoplasm","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016556","mRNA modification","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016558","protein import into peroxisome matrix","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016579","protein deubiquitination","0/271","37/5278",0,0,-1.41998311102595,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016581","NuRD complex","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016586","RSC-type complex","0/271","12/5278",0,0,-0.80675114872702,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016592","mediator complex","0/271","28/5278",0,0,-1.23420914714385,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016604","nuclear body","0/271","30/5278",0,0,-1.27777124638716,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016607","nuclear speck","0/271","13/5278",0,0,-0.839772957327232,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","0/271","22/5278",0,0,-1.09338486755356,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016634","oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016635","oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","0/271","13/5278",0,0,-0.839772957327232,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016668","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016675","oxidoreductase activity, acting on a heme group of donors","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016679","oxidoreductase activity, acting on diphenols and related substances as donors","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","0/271","13/5278",0,0,-0.839772957327232,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016722","oxidoreductase activity, acting on metal ions","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016763","pentosyltransferase activity","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016780","phosphotransferase activity, for other substituted phosphate groups","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016790","thiolester hydrolase activity","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016849","phosphorus-oxygen lyase activity","0/271","14/5278",0,0,-0.871556355892215,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016859","cis-trans isomerase activity","0/271","21/5278",0,0,-1.06814461580652,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016860","intramolecular oxidoreductase activity","0/271","20/5278",0,0,-1.04230327839997,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016861","intramolecular oxidoreductase activity, interconverting aldoses and ketoses","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds","0/271","11/5278",0,0,-0.772332090536523,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016866","intramolecular transferase activity","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016875","ligase activity, forming carbon-oxygen bonds","0/271","31/5278",0,0,-1.29901663209779,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016881","acid-amino acid ligase activity","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016888","DNA endonuclease activity, producing 5'-phosphomonoesters","0/271","7/5278",0,0,-0.615874054753173,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016891","RNA endonuclease activity producing 5'-phosphomonoesters, hydrolytic mechanism","0/271","11/5278",0,0,-0.772332090536523,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0016896","RNA exonuclease activity, producing 5'-phosphomonoesters","0/271","13/5278",0,0,-0.839772957327232,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0017004","cytochrome complex assembly","0/271","14/5278",0,0,-0.871556355892215,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0017025","TBP-class protein binding","0/271","12/5278",0,0,-0.80675114872702,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0017053","transcription repressor complex","0/271","21/5278",0,0,-1.06814461580652,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0017069","snRNA binding","0/271","11/5278",0,0,-0.772332090536523,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0017085","response to insecticide","0/271","10/5278",0,0,-0.736319858757848,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0017101","aminoacyl-tRNA synthetase multienzyme complex","0/271","8/5278",0,0,-0.658459522490999,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0017110","nucleoside diphosphate phosphatase activity","0/271","6/5278",0,0,-0.570134499188795,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0017119","Golgi transport complex","0/271","9/5278",0,0,-0.698468061696368,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0017124","SH3 domain binding","0/271","10/5278",0,0,-0.736319858757848,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0017156","calcium-ion regulated exocytosis","0/271","46/5278",0,0,-1.58465397731508,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0017183","protein histidyl modification to diphthamide","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0017196","N-terminal peptidyl-methionine acetylation","0/271","5/5278",0,0,-0.520409856351371,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0018022","peptidyl-lysine methylation","0/271","28/5278",0,0,-1.23420914714385,1,1,1,"",0,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
