"gene_id","n_deg_contrasts","has_infection_deg","comparison_types","comparisons","directions","max_abs_log2FC","min_padj","deg_priority_score","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","n_phase_tissues","phase_tissues","phase_directions","phase_mean_log2FC","phase_max_abs_log2FC","head_phase_log2FC","thorax_phase_log2FC","head_phase_padj","thorax_phase_padj","phase_consensus","phase_class","label"
"LOC126278259",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.9265360966034,3.72650551464824e-11,48.3552343283484,"slbo","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","GO:0000003,GO:0000976,GO:0000977,GO:0001012,GO:0001067,GO:0001667,GO:0001708,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0006928,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0008150,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010631,GO:0016477,GO:0019219,GO:0019222,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032501,GO:0032502,GO:0032504,GO:0040011,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044424,GO:0044464,GO:0044703,GO:0045165,GO:0045893,GO:0045935,GO:0045944,GO:0048468,GO:0048477,GO:0048518,GO:0048522,GO:0048609,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051179,GO:0051252,GO:0051254,GO:0051674,GO:0051704,GO:0060255,GO:0060429,GO:0065007,GO:0080090,GO:0090130,GO:0090132,GO:0097159,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141","ko:K10052",NA,"bZIP_2",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126278259 | slbo | sequence-specific DNA binding. It is invo..."
"LOC126278707",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.81402175398998,4.08683042882281e-11,49.2026351356947,"unannotated","Trypsin",NA,NA,NA,"Trypsin",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126278707 | unannotated | Trypsin"
"LOC126269384",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.82463684933192,5.77982854131896e-11,49.0627218940712,"unannotated","Lysosome-associated membrane glycoprotein (Lamp)",NA,NA,NA,"Lamp",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126269384 | unannotated | Lysosome-associated membrane glycoprotein..."
"LOC126272353",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.76606233836262,1.00959250203599e-10,47.7619162218355,"unannotated","no description",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126272353 | unannotated | no description"
"LOC126299447",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.41835756290302,1.34067241193903e-10,46.291034890247,"unannotated","It is involved in the biological process described with transmembrane transport","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656","ko:K08202","ko05231,map05231","MFS_1,Sugar_tr",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126299447 | unannotated | It is involved in the biological process ..."
"LOC126335468",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.60032491980348,1.54133960785299e-10,49.4124265811714,"unannotated","Belongs to the serpin family",NA,NA,NA,NA,1,"Head","Gregarious-up",1.17221400739344,1.17221400739344,1.17221400739344,NA,5.64145974996536e-05,NA,"Gregarious-up","Head phase DEG only","LOC126335468 | unannotated | Belongs to the serpin family"
"LOC126267038",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.19863917351442,1.54623892589576e-10,46.0093625712666,"unannotated","Signal transducer and activator of transcription","GO:0000003,GO:0000902,GO:0000904,GO:0000981,GO:0000982,GO:0001077,GO:0001228,GO:0001654,GO:0001667,GO:0001672,GO:0001709,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002164,GO:0002165,GO:0002230,GO:0002237,GO:0002376,GO:0002520,GO:0002682,GO:0002683,GO:0002697,GO:0002759,GO:0002831,GO:0002832,GO:0002920,GO:0002921,GO:0003002,GO:0003006,GO:0003008,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005102,GO:0005126,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006928,GO:0006950,GO:0006952,GO:0006955,GO:0006959,GO:0007154,GO:0007165,GO:0007259,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007293,GO:0007297,GO:0007298,GO:0007350,GO:0007379,GO:0007389,GO:0007399,GO:0007423,GO:0007424,GO:0007425,GO:0007442,GO:0007444,GO:0007455,GO:0007472,GO:0007476,GO:0007525,GO:0007526,GO:0007530,GO:0007538,GO:0007552,GO:0007560,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0008150,GO:0008152,GO:0008283,GO:0008284,GO:0008348,GO:0009058,GO:0009059,GO:0009314,GO:0009605,GO:0009607,GO:0009617,GO:0009628,GO:0009653,GO:0009790,GO:0009791,GO:0009880,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009898,GO:0009987,GO:0010033,GO:0010165,GO:0010212,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010631,GO:0010638,GO:0010847,GO:0016020,GO:0016043,GO:0016070,GO:0016324,GO:0016477,GO:0017145,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019827,GO:0019953,GO:0022412,GO:0022414,GO:0023052,GO:0030097,GO:0030154,GO:0030707,GO:0030713,GO:0030718,GO:0030720,GO:0030855,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031445,GO:0031453,GO:0032101,GO:0032102,GO:0032496,GO:0032501,GO:0032502,GO:0032504,GO:0032774,GO:0032989,GO:0033043,GO:0033044,GO:0033993,GO:0034641,GO:0034645,GO:0034654,GO:0035019,GO:0035107,GO:0035114,GO:0035120,GO:0035166,GO:0035167,GO:0035168,GO:0035171,GO:0035172,GO:0035214,GO:0035220,GO:0035239,GO:0035282,GO:0035295,GO:0035556,GO:0040011,GO:0042078,GO:0042127,GO:0042221,GO:0042386,GO:0042387,GO:0042393,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043696,GO:0043697,GO:0043900,GO:0043901,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044703,GO:0045165,GO:0045177,GO:0045595,GO:0045596,GO:0045799,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048103,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048542,GO:0048546,GO:0048563,GO:0048565,GO:0048569,GO:0048583,GO:0048585,GO:0048609,GO:0048646,GO:0048707,GO:0048729,GO:0048731,GO:0048732,GO:0048736,GO:0048737,GO:0048749,GO:0048856,GO:0048869,GO:0048870,GO:0050688,GO:0050691,GO:0050776,GO:0050777,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0051093,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051179,GO:0051252,GO:0051254,GO:0051301,GO:0051674,GO:0051704,GO:0051707,GO:0051716,GO:0055123,GO:0060255,GO:0060429,GO:0060541,GO:0060562,GO:0061061,GO:0061525,GO:0065007,GO:0070887,GO:0071214,GO:0071216,GO:0071219,GO:0071222,GO:0071310,GO:0071396,GO:0071478,GO:0071479,GO:0071481,GO:0071704,GO:0071840,GO:0071944,GO:0080090,GO:0080134,GO:0090130,GO:0090132,GO:0090304,GO:0097159,GO:0097659,GO:0097696,GO:0098552,GO:0098562,GO:0098590,GO:0098592,GO:0098727,GO:0104004,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901700,GO:1901701,GO:1902275,GO:1902680,GO:1903506,GO:1903508,GO:1905269,GO:2000112,GO:2000736,GO:2000737,GO:2001141,GO:2001252","ko:K11224","ko04012,ko04062,ko04217,ko04630,ko04658,ko04659,ko04917,ko04933,ko05161,ko05162,ko05166,ko05200,ko05203,ko05220,ko05221,ko05223,map04012,map04062,map04217,map04630,map04658,map04659,map04917,map04933,map05161,map05162,map05166,map05200,map05203,map05220,map05221,map05223","SH2,STAT_alpha,STAT_bind,STAT_int",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126267038 | unannotated | Signal transducer and activator of transc..."
"LOC126299559",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.13514168383545,2.15428663126111e-10,47.8018381974578,"unannotated","Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126299559 | unannotated | Transmembrane transporter activity. It is..."
"LOC126325205",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.08675149262845,2.32799782105747e-10,47.7197689231382,"unannotated","TIR domain",NA,"ko:K18808",NA,"LRR_8,TIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126325205 | unannotated | TIR domain"
"LOC126292011",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.02837485700024,2.86315350211544e-10,49.5715302245446,"unannotated","XK-related protein",NA,NA,NA,"XK-related",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126292011 | unannotated | XK-related protein"
"LOC126354146",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.23383126512934,2.86315350211544e-10,46.7769866326737,"unannotated","Calcium ion binding","GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0009987,GO:0016020,GO:0016043,GO:0030424,GO:0033267,GO:0042995,GO:0043005,GO:0043679,GO:0044306,GO:0044425,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0045202,GO:0050808,GO:0071840,GO:0071944,GO:0097060,GO:0097458,GO:0098590,GO:0098793,GO:0120025,GO:0120038,GO:0150034,GO:1990709","ko:K20051",NA,"EGF_CA,FXa_inhibition,Ldl_recept_a,Ldl_recept_b,cEGF",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126354146 | unannotated | Calcium ion binding"
"LOC126284548",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.18733174628418,3.39889679762106e-10,48.6559937681984,"unannotated","Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process","GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006596,GO:0006597,GO:0006807,GO:0008150,GO:0008152,GO:0008215,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016740,GO:0016765,GO:0016768,GO:0017144,GO:0034641,GO:0042401,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0071704,GO:0097164,GO:1901564,GO:1901566,GO:1901576","ko:K00802","ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100","Spermine_synt_N,Spermine_synth",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126284548 | unannotated | Spermine synthase activity. It is involve..."
"LOC126284033",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.44406586244142,3.41974915115809e-10,48.9100716120178,"unannotated","MTH538 TIR-like domain (DUF1863)",NA,"ko:K18808",NA,"TIR",1,"Thorax","Solitarious-up",-1.00810786134051,1.00810786134051,NA,-1.00810786134051,NA,0.000552123242144618,"Solitarious-up","Thorax phase DEG only","LOC126284033 | unannotated | MTH538 TIR-like domain (DUF1863)"
"LOC126337850",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.50059469329771,4.00811358141449e-10,47.8976546732822,"unannotated","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process",NA,"ko:K12259","ko00330,ko00410,map00330,map00410","Amino_oxidase",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126337850 | unannotated | Oxidoreductase activity. It is involved i..."
"LOC126336583",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.46785899345288,5.62678493221585e-10,48.7175986776479,"unannotated","no description",NA,NA,NA,NA,1,"Head","Solitarious-up",-1.03091522717547,1.03091522717547,-1.03091522717547,NA,0.00193083117783454,NA,"Solitarious-up","Head phase DEG only","LOC126336583 | unannotated | no description"
"LOC126292039",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.43246786200161,5.75632195930031e-10,47.6723227853477,"unannotated","no description",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126292039 | unannotated | no description"
"LOC126281481",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.57610323673089,5.94483440619837e-10,46.8019634749126,"unannotated","Belongs to the glycosyl hydrolase 47 family",NA,"ko:K01230","ko00510,ko00513,ko01100,ko04141,map00510,map00513,map01100,map04141","Glyco_hydro_47",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126281481 | unannotated | Belongs to the glycosyl hydrolase 47 family"
"LOC126284817",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.17716068348832,8.34567018714091e-10,49.2556994656737,"unannotated","Belongs to the small heat shock protein (HSP20) family",NA,NA,NA,NA,2,"Head + Thorax","Gregarious-up",2.17842330698672,2.64813135083079,2.64813135083079,1.70871526314266,8.07290029066724e-21,0.000558913441848258,"Gregarious-up","Shared head/thorax phase DEG","LOC126284817 | unannotated | Belongs to the small heat shock protein (..."
"LOC126284651",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.6397090999952,9.62753906581116e-10,48.6561938104536,"unannotated","Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process",NA,NA,NA,"PI-PLC-X",1,"Thorax","Gregarious-up",2.28391522905016,2.28391522905016,NA,2.28391522905016,NA,2.50447845780898e-06,"Gregarious-up","Thorax phase DEG only","LOC126284651 | unannotated | Phosphoric diester hydrolase activity. It..."
"LOC126336593",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.47149868206391,9.99799516243563e-10,48.4715857597822,"unannotated","Zinc finger, C2H2 type",NA,NA,NA,"zf-C2H2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126336593 | unannotated | Zinc finger, C2H2 type"
"LOC126354018",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.8094387671655,1.16139802126291e-09,48.7444576853987,"unannotated","It is involved in the biological process described with transmembrane transport","GO:0003008,GO:0003014,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006855,GO:0008150,GO:0008559,GO:0009636,GO:0015238,GO:0015399,GO:0015405,GO:0015562,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017085,GO:0017111,GO:0022804,GO:0022857,GO:0031224,GO:0032501,GO:0032991,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0042908,GO:0042910,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0046903,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0097254,GO:0098533,GO:0098796,GO:0098797,GO:1902494,GO:1902495,GO:1904949,GO:1990351","ko:K05658","ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226","ABC_membrane,ABC_tran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126354018 | unannotated | It is involved in the biological process ..."
"LOC126365959",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.39348332339206,1.17267211260693e-09,45.3243067261031,"unannotated","Possible membrane-associated motif in LPS-induced tumor necrosis factor alpha factor (LITAF), also known as PIG7, and other animal proteins.",NA,"ko:K19363","ko04142,map04142","zf-LITAF-like",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126365959 | unannotated | Possible membrane-associated motif in LPS..."
"LOC126278410",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.26734454708135,1.23515163746398e-09,49.1756242686183,"unannotated","no description",NA,NA,NA,"Prokineticin",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126278410 | unannotated | no description"
"LOC126365849",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.65890805878892,1.28951236410429e-09,46.548482548192,"unannotated","Guanyl-nucleotide exchange factor activity. It is involved in the biological process described with small GTPase mediated signal transduction","GO:0003674,GO:0005085,GO:0005088,GO:0005488,GO:0005515,GO:0008150,GO:0008321,GO:0009966,GO:0010646,GO:0017016,GO:0017160,GO:0019899,GO:0023051,GO:0031267,GO:0032485,GO:0046578,GO:0048583,GO:0050789,GO:0050794,GO:0051020,GO:0051056,GO:0065007,GO:0065009,GO:0098772,GO:1902531",NA,NA,"PH,RasGEF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126365849 | unannotated | Guanyl-nucleotide exchange factor activit..."
"LOC126266982",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.07763778879124,1.34658316780559e-09,46.9484046072757,"unannotated","It is involved in the biological process described with carbohydrate metabolic process",NA,NA,NA,NA,1,"Head","Solitarious-up",-1.36699780714313,1.36699780714313,-1.36699780714313,NA,0.000433550511408024,NA,"Solitarious-up","Head phase DEG only","LOC126266982 | unannotated | It is involved in the biological process ..."
"LOC126282073",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.02395755987401,1.53911361873113e-09,45.8366868788556,"unannotated","GDP/GTP exchange factor Sec2p",NA,"ko:K16779",NA,"Sec2p",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126282073 | unannotated | GDP/GTP exchange factor Sec2p"
"LOC126281499",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.66573113325282,1.76341603676727e-09,48.4193763472401,"unannotated","Multidrug resistance protein homolog 49-like",NA,"ko:K05658","ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226","ABC_membrane,ABC_tran",1,"Head","Solitarious-up",-1.21074933700199,1.21074933700199,-1.21074933700199,NA,0.00073448461392996,NA,"Solitarious-up","Head phase DEG only","LOC126281499 | unannotated | Multidrug resistance protein homolog 49-like"
"LOC126278436",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",8.94289798874674,1.9921673302908e-09,52.6435721749553,"unannotated","no description",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126278436 | unannotated | no description"
"LOC126275497",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.987913573642,2.6927446597604e-09,46.5577184003696,"unannotated","Leucine rich repeat","GO:0002009,GO:0002165,GO:0003002,GO:0005575,GO:0005576,GO:0005615,GO:0007275,GO:0007389,GO:0007444,GO:0007472,GO:0007474,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0044421,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0060429,GO:0060562",NA,NA,"LRR_5,LRR_8",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126275497 | unannotated | Leucine rich repeat"
"LOC126356362",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.51261381752099,3.09209062090209e-09,47.022361604079,"unannotated","no description",NA,NA,NA,NA,1,"Thorax","Solitarious-up",-2.58214121113403,2.58214121113403,NA,-2.58214121113403,NA,2.87269486899956e-05,"Solitarious-up","Thorax phase DEG only","LOC126356362 | unannotated | no description"
"LOC126356050",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.76043471349725,3.25458888514849e-09,49.2479385765647,"unannotated","The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate",NA,"ko:K03783","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","PNP_UDP_1",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126356050 | unannotated | The purine nucleoside phosphorylases cata..."
"LOC126334947",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.81298175982154,3.47675332665903e-09,45.2718078809505,"unannotated","Leucine rich repeat N-terminal domain","GO:0000902,GO:0000904,GO:0005575,GO:0005576,GO:0005615,GO:0007275,GO:0007399,GO:0007409,GO:0008150,GO:0009653,GO:0009987,GO:0016043,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0044421,GO:0048468,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0061564,GO:0071840,GO:0120036,GO:0120039",NA,NA,"LRR_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126334947 | unannotated | Leucine rich repeat N-terminal domain"
"LOC126360693",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.54861119080384,3.54642641916208e-09,45.9988202372166,"unannotated","Peptidase C13 family",NA,"ko:K01369","ko04142,ko04612,map04142,map04612","Peptidase_C13",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126360693 | unannotated | Peptidase C13 family"
"LOC126335565",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.66369018202089,3.60999225149345e-09,48.1061839122862,"unannotated","heme binding. It is involved in the biological process described with oxidation-reduction process",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126335565 | unannotated | heme binding. It is involved in the biolo..."
"LOC126339612",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.74823197601065,4.14460002480951e-09,47.1307493507503,"unannotated","Vault protein inter-alpha-trypsin domain",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126339612 | unannotated | Vault protein inter-alpha-trypsin domain"
"LOC126299221",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.86512913741598,4.14460002480951e-09,46.2476465121557,"unannotated","no description",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126299221 | unannotated | no description"
"LOC126336375",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.93127376742563,4.71238758013585e-09,46.258032764723,"NaPi-T","It is involved in the biological process described with","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944","ko:K12301","ko04142,map04142","MFS_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126336375 | NaPi-T | It is involved in the biological process ..."
"LOC126336578",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.99498824008944,4.94159454105881e-09,48.3011211315213,"unannotated","Immunoglobulin V-set domain",NA,NA,NA,"I-set,Ig_3,V-set,ig",2,"Head + Thorax","Solitarious-up",-2.08711303332666,2.28784283476722,-1.88638323188609,-2.28784283476722,9.73237250782928e-05,1.3703633630405e-09,"Solitarious-up","Shared head/thorax phase DEG","LOC126336578 | unannotated | Immunoglobulin V-set domain"
